testype	name1	name2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1	acc1	acc2	alienacc1	alienacc2	meandate1	meandate2
scarborough-postwar	scarborough_0	postwar_fantasy_0	0.683717011724	0.682067957796	0.685366065652	0.180598455598	0.304054054054	0.0571428571429	0.814285714286	0.932432432432	0.757142857143	0.628378378378	1882.29285714	1980.29054054
scarborough-postwar	scarborough_0	postwar_fantasy_1	0.8030493724	0.814549430462	0.791549314337	0.120366795367	0.162162162162	0.0785714285714	0.814285714286	0.885135135135	0.735714285714	0.722972972973	1882.29285714	1979.57432432
scarborough-postwar	scarborough_0	postwar_fantasy_2	0.706883617576	0.710700390036	0.703066845117	0.188513513514	0.277027027027	0.1	0.814285714286	0.898648648649	0.714285714286	0.621621621622	1882.29285714	1980.53378378
scarborough-postwar	scarborough_1	postwar_fantasy_0	0.794782537895	0.910713758381	0.67885131741	0.171235521236	0.256756756757	0.0857142857143	0.814285714286	0.932432432432	0.728571428571	0.675675675676	1882.30714286	1980.29054054
scarborough-postwar	scarborough_1	postwar_fantasy_1	0.929924075219	1.05582686448	0.804021285955	0.123938223938	0.162162162162	0.0857142857143	0.814285714286	0.885135135135	0.728571428571	0.722972972973	1882.30714286	1979.57432432
scarborough-postwar	scarborough_1	postwar_fantasy_2	0.812217488362	0.910536207519	0.713898769206	0.165057915058	0.222972972973	0.107142857143	0.814285714286	0.898648648649	0.707142857143	0.675675675676	1882.30714286	1980.53378378
scarborough-postwar	scarborough_2	postwar_fantasy_0	0.816867269211	0.924768252718	0.708966285704	0.163513513514	0.277027027027	0.05	0.778571428571	0.932432432432	0.728571428571	0.655405405405	1882.33571429	1980.29054054
scarborough-postwar	scarborough_2	postwar_fantasy_1	0.96761116105	1.01210976643	0.923112555669	0.144015444015	0.209459459459	0.0785714285714	0.778571428571	0.885135135135	0.7	0.675675675676	1882.33571429	1979.57432432
scarborough-postwar	scarborough_2	postwar_fantasy_2	0.760421390464	0.831084926031	0.689757854896	0.184942084942	0.277027027027	0.0928571428571	0.778571428571	0.898648648649	0.685714285714	0.621621621622	1882.33571429	1980.53378378
