testype	name1	name2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1
bailey-detective	bailey0	detective0	0.420580745001	0.378199343762	0.462962146239	0.341216216216	0.412162162162	0.27027027027
bailey-detective	bailey0	detective1	0.346604669704	0.418723726644	0.274485612763	0.341216216216	0.418918918919	0.263513513514
bailey-detective	bailey0	detective2	0.345780487322	0.376561348899	0.314999625744	0.368243243243	0.472972972973	0.263513513514
bailey-detective	bailey1	detective0	0.453062564443	0.444009639211	0.462115489676	0.297297297297	0.358108108108	0.236486486486
bailey-detective	bailey1	detective1	0.40039043645	0.475097646334	0.325683226566	0.317567567568	0.391891891892	0.243243243243
bailey-detective	bailey1	detective2	0.40056177632	0.438974743818	0.362148808821	0.314189189189	0.398648648649	0.22972972973
bailey-detective	bailey2	detective0	0.617855400728	0.664856598111	0.570854203345	0.283783783784	0.283783783784	0.283783783784
bailey-detective	bailey2	detective1	0.512382374129	0.674023575193	0.350741173064	0.293918918919	0.297297297297	0.290540540541
bailey-detective	bailey2	detective2	0.583372410448	0.716481483179	0.450263337718	0.300675675676	0.317567567568	0.283783783784
