testype	name1	name2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1
bailey-19cSF	bailey0	19cSF0	1.2659067308	1.38610756541	1.1457058962	-0.0236486486486	-0.0135135135135	-0.0337837837838
bailey-19cSF	bailey0	19cSF1	1.33048104401	1.49715917032	1.1638029177	-0.0101351351351	-0.00675675675676	-0.0135135135135
bailey-19cSF	bailey0	19cSF2	1.45600136508	1.55258011704	1.35942261312	-0.0236486486486	0.0135135135135	-0.0608108108108
bailey-19cSF	bailey1	19cSF0	1.2623069029	1.38804931213	1.13656449366	-0.0304054054054	-0.027027027027	-0.0337837837838
bailey-19cSF	bailey1	19cSF1	1.29940210927	1.39661513549	1.20218908305	-0.0304054054054	-0.0337837837838	-0.027027027027
bailey-19cSF	bailey1	19cSF2	1.3831386101	1.45967264749	1.30660457271	-0.0405405405405	-0.00675675675676	-0.0743243243243
bailey-19cSF	bailey2	19cSF0	1.30876255568	1.36314982269	1.25437528867	0.00337837837838	-0.00675675675676	0.0135135135135
bailey-19cSF	bailey2	19cSF1	1.42060793799	1.52606909698	1.315146779	0.0101351351351	0.0	0.0202702702703
bailey-19cSF	bailey2	19cSF2	1.39446634917	1.40648958325	1.38244311508	0.00337837837838	0.0135135135135	-0.00675675675676
