name	size	floor	ceiling	meandate	accuracy	features	regularization	i
scarborough_0	74	1800	1930	1882	0.814285714286	1500	10	0
postwar_fantasy_0	74	1945	2010	1980	0.932432432432	2400	100	0
scarborough_1	74	1800	1930	1882	0.814285714286	5400	0.1	1
postwar_fantasy_1	74	1945	2010	1980	0.885135135135	2400	0.1	1
scarborough_2	74	1800	1930	1882	0.778571428571	1800	0.001	2
postwar_fantasy_2	74	1945	2010	1981	0.898648648649	5700	10	2
