name1	name2	size	acc1	acc2	ratiodiff	pearson	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1	kl
iter9_size80_ratio0	iter8_size80_ratio15	80	0.79375	0.74375	0.15	0.683460512341	0.7357385825	0.756319582796	0.713702683699	0.040625	-0.0125	0.09375	50.7015846845
iter9_size80_ratio0	iter8_size80_ratio20	80	0.79375	0.70625	0.2	0.719998096351	0.766107482185	0.752865346303	0.778729637876	0.0	-0.0375	0.0375	60.4137737006
iter9_size80_ratio0	iter8_size80_ratio25	80	0.79375	0.725	0.25	0.761700173924	0.808922115553	0.749666002578	0.855311730927	0.00625	0.0	0.0125	70.623345306
iter9_size80_ratio0	iter8_size80_ratio30	80	0.79375	0.65625	0.3	0.748454601202	0.775909793736	0.730012891129	0.814839446853	-0.003125	-0.03125	0.025	47.6764360337
iter9_size80_ratio0	iter8_size80_ratio35	80	0.79375	0.63125	0.35	0.696057216564	0.74186342577	0.698526309621	0.779778506973	0.003125	-0.0375	0.04375	89.1495920989
iter9_size80_ratio0	iter8_size80_ratio40	80	0.79375	0.61875	0.4	0.645628407836	0.66327494868	0.669987108871	0.656454353686	-0.021875	-0.06875	0.025	72.5064323047
iter9_size80_ratio0	iter8_size80_ratio45	80	0.79375	0.6875	0.45	0.626173103432	0.65152641339	0.644553498184	0.658390952772	0.090625	0.06875	0.1125	69.3168565597
iter9_size80_ratio0	iter8_size80_ratio50	80	0.79375	0.525	0.5	0.459609210684	0.475703633037	0.466477206141	0.484826555725	0.046875	-0.0625	0.15625	95.913967719
iter9_size80_ratio0	iter8_size80_ratio55	80	0.79375	0.69375	0.55	0.717434189077	0.750291725099	0.758836282667	0.741488925349	0.003125	-0.03125	0.0375	73.0641887262
iter9_size80_ratio0	iter8_size80_ratio60	80	0.79375	0.59375	0.6	0.244441451026	0.285511568436	0.189320871909	0.376274463846	0.08125	0.0	0.1625	100.112772968
iter9_size80_ratio0	iter8_size80_ratio65	80	0.79375	0.5625	0.65	0.293159050065	0.288033738064	0.193697996015	0.377091878589	0.025	-0.05	0.1	117.5290696
iter9_size80_ratio0	iter8_size80_ratio70	80	0.79375	0.55	0.7	0.267624828278	0.257057259821	0.265217391304	0.248860307043	0.125	0.025	0.225	112.104791167
iter9_size80_ratio0	iter8_size80_ratio75	80	0.79375	0.5875	0.75	0.366400168565	0.409840990593	0.533279620298	0.269313254424	0.096875	-0.0125	0.20625	87.5568550259
iter9_size80_ratio0	iter8_size80_ratio80	80	0.79375	0.5875	0.8	0.340191277148	0.371781018371	0.301444392359	0.438093284894	0.071875	0.00625	0.1375	116.001546404
iter9_size80_ratio0	iter8_size80_ratio85	80	0.79375	0.575	0.85	0.446862947753	0.458511381225	0.447884682995	0.469008555022	0.0875	-0.01875	0.19375	101.202277255
iter9_size80_ratio0	iter8_size80_ratio90	80	0.79375	0.55	0.9	0.134619601231	0.166181214096	0.224077112387	0.107116488925	0.159375	0.01875	0.3	128.635999068
iter9_size80_ratio0	iter8_size80_ratio95	80	0.79375	0.5375	0.95	0.118423042096	0.147904800964	0.0795353334115	0.214889253486	0.125	0.025	0.225	128.222738142
iter9_size80_ratio0	iter8_size80_ratio100	80	0.79375	0.5	1.0	0.12454980598	0.127640500305	0.11030118364	0.144902144615	0.08125	-0.04375	0.20625	135.238435058
iter9_size80_ratio0	iter9_size80_ratio5	80	0.79375	0.7875	0.05	0.758971929788	0.795755081714	0.748596624868	0.834902730575	0.0	-0.00625	0.00625	48.0842288085
iter9_size80_ratio0	iter9_size80_ratio10	80	0.79375	0.7375	0.1	0.735834132015	0.778700825035	0.803416149068	0.751306691668	0.003125	-0.0125	0.01875	47.4636478081
iter9_size80_ratio0	iter9_size80_ratio15	80	0.79375	0.75	0.15	0.759413470499	0.774170359455	0.757693659909	0.789660728935	0.0	0.0	0.0	28.4602662152
iter9_size80_ratio0	iter9_size80_ratio20	80	0.79375	0.7125	0.2	0.74364915917	0.80309671081	0.766172506739	0.834735731865	0.03125	0.01875	0.04375	77.1648333714
iter9_size80_ratio0	iter9_size80_ratio25	80	0.79375	0.725	0.25	0.71562378036	0.738885249462	0.746003750146	0.731597913981	0.03125	0.0125	0.05	55.9937924845
iter9_size80_ratio0	iter9_size80_ratio30	80	0.79375	0.64375	0.3	0.745518578068	0.810036242789	0.776705144732	0.838843314192	-0.01875	-0.05625	0.01875	90.9132975002
iter9_size80_ratio0	iter9_size80_ratio35	80	0.79375	0.70625	0.35	0.688213246176	0.724101434844	0.706263916559	0.741020157037	0.015625	0.01875	0.0125	58.6785525584
iter9_size80_ratio0	iter9_size80_ratio40	80	0.79375	0.75625	0.4	0.6994723243	0.708406744975	0.771296730341	0.631817649127	0.0875	0.0375	0.1375	52.5294157914
iter9_size80_ratio0	iter9_size80_ratio45	80	0.79375	0.6125	0.45	0.528097647187	0.531513023017	0.563611859838	0.497811437947	0.025	-0.025	0.075	74.3132927616
iter9_size80_ratio0	iter9_size80_ratio50	80	0.79375	0.66875	0.5	0.681836689131	0.694049455349	0.665419547639	0.720640454705	-0.00625	-0.025	0.0125	58.7651791096
iter9_size80_ratio0	iter9_size80_ratio55	80	0.79375	0.64375	0.55	0.695044936574	0.750523866973	0.73575237314	0.764581624282	0.04375	0.0125	0.075	88.3285846465
iter9_size80_ratio0	iter9_size80_ratio60	80	0.79375	0.5625	0.6	0.317380226902	0.34115915687	0.317335638111	0.364552326263	0.078125	-0.0125	0.16875	108.623513708
iter9_size80_ratio0	iter9_size80_ratio65	80	0.79375	0.55	0.65	0.185583675287	0.223308298959	0.232687800305	0.213887261221	0.125	0.0	0.25	115.542939383
iter9_size80_ratio0	iter9_size80_ratio70	80	0.79375	0.5875	0.7	0.615948768249	0.67427138833	0.586013125513	0.746718621821	0.01875	-0.0375	0.075	107.700302511
iter9_size80_ratio0	iter9_size80_ratio75	80	0.79375	0.5625	0.75	0.380355632477	0.383498521398	0.296985233798	0.463767139341	0.078125	0.00625	0.15	101.033719425
iter9_size80_ratio0	iter9_size80_ratio80	80	0.79375	0.60625	0.8	0.0432155630681	-0.00941081844795	0.0161666471347	-0.034975975624	0.19375	0.11875	0.26875	117.360068387
iter9_size80_ratio0	iter9_size80_ratio85	80	0.79375	0.51875	0.85	0.174427641765	0.212014579759	0.072266494785	0.343598382749	0.121875	0.025	0.21875	131.874910171
iter9_size80_ratio0	iter9_size80_ratio90	80	0.79375	0.575	0.9	0.23468366954	0.244761845699	0.118730223837	0.363031759053	0.0875	0.03125	0.14375	124.329867558
iter9_size80_ratio0	iter9_size80_ratio95	80	0.79375	0.53125	0.95	0.350135667888	0.360142365799	0.278527481542	0.436593226298	0.06875	-0.025	0.1625	130.94876255
iter9_size80_ratio0	iter9_size80_ratio100	80	0.79375	0.54375	1.0	-0.00533404370201	-0.0465167586961	-0.122328020626	0.0298341732099	0.1375	0.01875	0.25625	194.063700037
iter10_size80_ratio0	iter8_size80_ratio0	80	0.7125	0.80625	0.0	0.685920258586	0.705814581765	0.708736669401	0.702868276105	-0.025	0.025	-0.075	23.288761442
iter10_size80_ratio0	iter8_size80_ratio5	80	0.7125	0.7625	0.05	0.58744387661	0.612905976667	0.575530294152	0.64772647369	0.0375	0.0375	0.0375	37.9459612332
iter10_size80_ratio0	iter8_size80_ratio10	80	0.7125	0.73125	0.1	0.679105598857	0.67820271047	0.650823274347	0.703820461737	-0.040625	-0.0375	-0.04375	27.976045714
iter10_size80_ratio0	iter8_size80_ratio15	80	0.7125	0.74375	0.15	0.705237170264	0.725380001365	0.703439587484	0.745939294504	-0.034375	-0.075	0.00625	21.2080392944
iter10_size80_ratio0	iter8_size80_ratio20	80	0.7125	0.70625	0.2	0.632102700682	0.641212396667	0.623233329427	0.658514004453	-0.01875	0.0	-0.0375	38.9056457442
iter10_size80_ratio0	iter8_size80_ratio25	80	0.7125	0.725	0.25	0.687362806085	0.717595728381	0.72555666237	0.70944275167	0.0125	0.03125	-0.00625	37.2215249291
iter10_size80_ratio0	iter8_size80_ratio30	80	0.7125	0.65625	0.3	0.543575769722	0.545053198001	0.466207664362	0.615308215165	0.0125	0.01875	0.00625	38.8656963227
iter10_size80_ratio0	iter8_size80_ratio35	80	0.7125	0.63125	0.35	0.593291664527	0.623569298456	0.502543068089	0.720625805696	0.00625	-0.0375	0.05	41.4364166874
iter10_size80_ratio0	iter8_size80_ratio40	80	0.7125	0.61875	0.4	0.53064573927	0.526708593693	0.442151060588	0.601986405719	-0.046875	-0.0375	-0.05625	51.1165612291
iter10_size80_ratio0	iter8_size80_ratio45	80	0.7125	0.6875	0.45	0.456168996989	0.471237821874	0.488831594984	0.453260869565	0.05625	0.0125	0.1	40.8269864195
iter10_size80_ratio0	iter8_size80_ratio50	80	0.7125	0.525	0.5	0.46260537182	0.50332052398	0.379831243408	0.609184929099	-0.040625	-0.10625	0.025	53.6007382443
iter10_size80_ratio0	iter8_size80_ratio55	80	0.7125	0.69375	0.55	0.663569114217	0.676638137953	0.668577874136	0.684539435134	0.0375	0.0625	0.0125	43.7405735343
iter10_size80_ratio0	iter8_size80_ratio60	80	0.7125	0.59375	0.6	0.352832528221	0.339416936612	0.298573186453	0.379019688269	0.04375	-0.00625	0.09375	64.2293068581
iter10_size80_ratio0	iter8_size80_ratio65	80	0.7125	0.5625	0.65	0.157384482434	0.152828288703	0.110520918786	0.194582796203	0.084375	0.03125	0.1375	83.8810839792
iter10_size80_ratio0	iter8_size80_ratio70	80	0.7125	0.55	0.7	0.369980288269	0.364885881617	0.414616781906	0.31298195242	0.075	0.025	0.125	59.7972661364
iter10_size80_ratio0	iter8_size80_ratio75	80	0.7125	0.5875	0.75	0.46986464726	0.492088403015	0.466623696238	0.516737958514	0.03125	-0.0125	0.075	41.6452563138
iter10_size80_ratio0	iter8_size80_ratio80	80	0.7125	0.5875	0.8	0.241985552717	0.220383043199	0.201775459979	0.238831594984	0.075	0.04375	0.10625	96.0413692822
iter10_size80_ratio0	iter8_size80_ratio85	80	0.7125	0.575	0.85	0.31418927498	0.321898183451	0.279705261924	0.362850111332	0.08125	0.04375	0.11875	72.3431268487
iter10_size80_ratio0	iter8_size80_ratio90	80	0.7125	0.55	0.9	0.144572203343	0.193272863567	0.223502871206	0.162671393414	0.05625	0.0	0.1125	103.814337982
iter10_size80_ratio0	iter8_size80_ratio95	80	0.7125	0.5375	0.95	0.282906390436	0.266232652291	0.259047228407	0.27338860893	0.04375	-0.0125	0.1	87.9717464645
iter10_size80_ratio0	iter8_size80_ratio100	80	0.7125	0.5	1.0	0.0651145164413	0.0917357311152	0.0491796554553	0.133959334349	0.096875	-0.0125	0.20625	103.520866689
iter10_size80_ratio0	iter9_size80_ratio0	80	0.7125	0.79375	0.0	0.627926076162	0.651992372423	0.635872495019	0.667543654049	0.01875	0.04375	-0.00625	44.5483566568
iter10_size80_ratio0	iter9_size80_ratio5	80	0.7125	0.7875	0.05	0.74187132147	0.752990525743	0.718276104535	0.783965193953	-0.021875	-0.0125	-0.03125	21.3348210649
iter10_size80_ratio0	iter9_size80_ratio10	80	0.7125	0.7375	0.1	0.697750833314	0.722998700408	0.753263799367	0.689678307746	-0.046875	-0.05	-0.04375	26.1632967086
iter10_size80_ratio0	iter9_size80_ratio15	80	0.7125	0.75	0.15	0.742311652721	0.743157825002	0.749203093871	0.736988749561	-0.015625	0.00625	-0.0375	15.7451960475
iter10_size80_ratio0	iter9_size80_ratio20	80	0.7125	0.7125	0.2	0.699342348405	0.721540712674	0.676356498301	0.761314895113	-0.01875	-0.03125	-0.00625	44.3045083488
iter10_size80_ratio0	iter9_size80_ratio25	80	0.7125	0.725	0.25	0.718481746579	0.716640783749	0.68497011602	0.745608226884	-0.015625	-0.0125	-0.01875	29.2490883491
iter10_size80_ratio0	iter9_size80_ratio30	80	0.7125	0.64375	0.3	0.641795710629	0.677100733032	0.603304816594	0.739399976562	-0.034375	-0.03125	-0.0375	45.186809178
iter10_size80_ratio0	iter9_size80_ratio35	80	0.7125	0.70625	0.35	0.664121161742	0.663648019161	0.618150123052	0.70471405133	0.003125	0.00625	0.0	33.1329658765
iter10_size80_ratio0	iter9_size80_ratio40	80	0.7125	0.75625	0.4	0.695972435814	0.69646682383	0.717429391773	0.674244111098	0.03125	0.01875	0.04375	26.550846914
iter10_size80_ratio0	iter9_size80_ratio45	80	0.7125	0.6125	0.45	0.553126714149	0.567267696125	0.594439235908	0.538802296965	-0.01875	-0.0375	0.0	46.1393517048
iter10_size80_ratio0	iter9_size80_ratio50	80	0.7125	0.66875	0.5	0.579230143682	0.585617763102	0.585192780968	0.586042423532	0.015625	-0.00625	0.0375	44.4925995906
iter10_size80_ratio0	iter9_size80_ratio55	80	0.7125	0.64375	0.55	0.624230970538	0.647517089597	0.501236376421	0.75781671159	0.034375	0.04375	0.025	61.3847494584
iter10_size80_ratio0	iter9_size80_ratio60	80	0.7125	0.5625	0.6	0.303374482635	0.305047029651	0.237732919255	0.369445095512	0.01875	-0.025	0.0625	82.0031939626
iter10_size80_ratio0	iter9_size80_ratio65	80	0.7125	0.55	0.65	0.165267990601	0.182260340402	0.239974217743	0.123262627446	0.1	-0.01875	0.21875	74.7040931827
iter10_size80_ratio0	iter9_size80_ratio70	80	0.7125	0.5875	0.7	0.555878789477	0.557542849665	0.407512012188	0.678266729169	0.00625	-0.0375	0.05	64.8510016943
iter10_size80_ratio0	iter9_size80_ratio75	80	0.7125	0.5625	0.75	0.358073633619	0.358663074573	0.284835345131	0.428260869565	0.05	0.0	0.1	60.2350333116
iter10_size80_ratio0	iter9_size80_ratio80	80	0.7125	0.60625	0.8	0.282202791196	0.275570239755	0.27307219032	0.278064572835	0.10625	0.0625	0.15	68.0695006171
iter10_size80_ratio0	iter9_size80_ratio85	80	0.7125	0.51875	0.85	0.111037489659	0.115909672809	0.0146285011133	0.214836517051	0.1125	0.05	0.175	92.6917665079
iter10_size80_ratio0	iter9_size80_ratio90	80	0.7125	0.575	0.9	0.241864523396	0.279232903967	0.111473104418	0.431518809328	0.065625	0.05	0.08125	73.4917311186
iter10_size80_ratio0	iter9_size80_ratio95	80	0.7125	0.53125	0.95	0.176586738472	0.195857962874	0.11855443572	0.270801593812	0.04375	-0.01875	0.10625	85.4988368425
iter10_size80_ratio0	iter9_size80_ratio100	80	0.7125	0.54375	1.0	0.0370429629596	-0.00233836837214	-0.0863236845189	0.0816799484355	0.1	0.03125	0.16875	126.34142591
