docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015056187001_1,mdp.39015056187001,51319,fantasy_loc,"Goodman, Carol.",,New York|Ballantine Books|2003.,2003,2003,,Fiction|Maternal deprivation|Biographers|Hotels|Authorship|Fantasy fiction|Mothers and daughters|Women teachers,Fiction,The seduction of water,2003,0.03069644094748685,1
pst.000057995953_1,pst.000057995953,52082,fantasy_loc,"Roberts, Nora.",,New York|Silhouette Books|c2006.,2006,2006,,"Brothers and sisters|Fiction|Love stories, American|Fantasy fiction, American|Time travel",Fiction,Time and again,2006,0.8404946169249669,1
mdp.39015050477374_1,mdp.39015050477374,48112,fantasy_oclc,"Siegel, Jan.",,New York|Ballantine Pub. Group|2000.,2000,2000,,Fiction|Geographical myths|Girls|Atlantis (Legendary place),Fiction|Fantasy fiction,Prospero's children,2000,0.9999914482692515,1
inu.30000092695687_3,inu.30000092695687,129082,fantasy_loc,"Bishop, Anne.",,New York|ROC|2003.,2003,2003,,"Witches|Fiction|Fantasy fiction, American",Fiction,The black jewels trilogy,2003,0.9995244461086331,1
mdp.39015077606070_2,mdp.39015077606070,51875,fantasy_oclc,,,San Francisco|Tachyon Publications|2008.,2008,2008,,Horror tales|Science fiction,Bibliographies|Short stories|Fantasy fiction|Horror fiction,The new weird,2008,0.9999716003775514,1
mdp.39015062850154_1,mdp.39015062850154,54078,fantasy_loc|sf_loc,"Matheson, Richard,",1926-,"Colorado Springs, CO|Edge Books|c2003-",0,2003,v.1,"Fantasy fiction, American|Science fiction, American",Short stories,Collected stories,2003,0.9976166561346055,1
mdp.39015059554652_1,mdp.39015059554652,71354,fantasy_loc,"Stevens, Francis.",,Lincoln|University of Nebraska Press|c2004.,2004,2004,,"Horror tales, American|Fantasy fiction, American",Bibliographies|Short stories,"The nightmare, and other tales of dark fantasy",2004,0.9948922190216432,1
mdp.39015079150150_0,mdp.39015079150150,54893,fantasy_loc,,,"Nottingham, UK|Solaris|2009.",2009,2009,,Horror tales|Fantasy fiction,NotFiction|Short stories,"POE : | 19 new tales of suspense, dark fantasy, and horror inspired by Edgar Allan Poe",2009,0.9599421836185962,1
mdp.39015077606070_1,mdp.39015077606070,57874,fantasy_oclc,,,San Francisco|Tachyon Publications|2008.,2008,2008,,Horror tales|Science fiction,Bibliographies|Short stories|Fantasy fiction|Horror fiction,The new weird,2008,0.9953200768778315,1
mdp.49015002610310_1,mdp.49015002610310,50882,fantasy_loc,"Di Filippo, Paul,",1954-,"Urbana, IL|Golden Gryphon Press|2001.",2001,2001,,"Fiction|Occupations|Fantasy fiction, American",Fiction,Strange trades,2001,0.38337374187815737,1
mdp.39015049615266_1,mdp.39015049615266,46932,fantasy_loc,"Sargent, Stanley C.",,"Lake Orion, Mich.|Elder Signs Press|2004.",2004,2004,,"Horror tales, American|Fantasy fiction, American",Short stories,Ancient Exhumations +2,2004,0.9999213901800736,1
pst.000066629801_2,pst.000066629801,52914,fantasy_loc|sf_oclc,"Brooks, Terry.",,"New York|Ballentine Books|2006, c2005.",2005,2005,,Shannara (Imaginary place)|Magic|Fantasy|Fiction,Novel,Straken,2005,0.9997379537558831,1
inu.30000103028167_0,inu.30000103028167,63006,fantasy_oclc,"Turtledove, Harry.",,"Riverdale, NY|Baen Books|New York, NY|Distributed by Simon & Schuster|c2005.",2005,2005,,Refugees|Fiction|Clergy,Fiction|Fantasy fiction,Bridge of the Separator,2005,0.8202363158746319,1
mdp.39015082722771_0,mdp.39015082722771,38955,fantasy_loc|sf_loc,"What, Leslie.",,"La Grande, OR|Wordcraft of Oregon|2008.",2008,2008,,"Fantasy fiction, American|Science fiction, American",Fiction,Crazy love : | stories,2008,0.015897428121721242,1
mdp.39015069971193_1,mdp.39015069971193,60389,fantasy_loc,"Connolly, John,",1968-,New York|Atria Books|c2006.,2006,2006,,Fairy tales|Fiction|Death|Adaptations|Mothers|Fantasy fiction,Novel,The book of lost things,2006,0.999851392496765,1
mdp.39015058135214_1,mdp.39015058135214,85030,fantasy_loc,"Myers, John Myers,",1906-,"Farmingham, MA|NESFA Press|c2004.",2004,2004,,"Fiction|1906-|Magic|Dictionaries, indexes, etc|Myers, John Myers|History and criticism|Science fiction, American|Imaginary places|Dictionaries|Science fiction, American, English|Fantasy fiction, American",Fiction|Bibliographies,Silverlock : | including The Silverlock companion,2004,0.9311466396069396,1
mdp.39015064885208_0,mdp.39015064885208,60670,fantasy_oclc,"Robson, Justina.",,New York|Bantam Books|2006.,2006,2006,,Fiction|Gods|Love stories,Novel|Love stories|Science fiction,Living next door to the god of love,2006,0.9691232129835514,1
mdp.39015058135214_2,mdp.39015058135214,66888,fantasy_loc,"Myers, John Myers,",1906-,"Farmingham, MA|NESFA Press|c2004.",2004,2004,,"Fiction|1906-|Magic|Dictionaries, indexes, etc|Myers, John Myers|History and criticism|Science fiction, American|Imaginary places|Dictionaries|Science fiction, American, English|Fantasy fiction, American",Fiction|Bibliographies,Silverlock : | including The Silverlock companion,2004,0.5726775469437221,1
mdp.39015064885208_1,mdp.39015064885208,63795,fantasy_oclc,"Robson, Justina.",,New York|Bantam Books|2006.,2006,2006,,Fiction|Gods|Love stories,Novel|Love stories|Science fiction,Living next door to the god of love,2006,0.9950732407828623,1
pst.000061572584_1,pst.000061572584,49528,fantasy_oclc,"Roberts, Nora.",,New York|Jove Books|2006.,2006,2006,,Vampires|Wizards|Fiction|Time travel|Witches,Fiction|Fantasy fiction,Morrigan's cross,2006,0.9844292364264623,1
mdp.39015059554652_0,mdp.39015059554652,73915,fantasy_loc,"Stevens, Francis.",,Lincoln|University of Nebraska Press|c2004.,2004,2004,,"Horror tales, American|Fantasy fiction, American",Bibliographies|Short stories,"The nightmare, and other tales of dark fantasy",2004,0.9961653696343727,1
inu.30000103028167_1,inu.30000103028167,62817,fantasy_oclc,"Turtledove, Harry.",,"Riverdale, NY|Baen Books|New York, NY|Distributed by Simon & Schuster|c2005.",2005,2005,,Refugees|Fiction|Clergy,Fiction|Fantasy fiction,Bridge of the Separator,2005,0.9862074368566248,1
mdp.39015053485507_1,mdp.39015053485507,68165,fantasy_loc,"Halmo, Robert D.,",1956-,"Bloomington, IN|1stBooks|c2001.",2001,2001,,"Fantasy fiction, American",Fiction,"Children of the grove : | book one of Lords of Darkness, Lords of Light",2001,0.9999999582124712,1
mdp.39015073911961_1,mdp.39015073911961,53303,fantasy_loc,"Clegg, Douglas,",1958-,New York|Alyson|2006.,2006,2006,,Fiction|Arthurian romances|Gay men|Illegitimate children of royalty|Adaptations|Mordred (Legendary character)|Fantasy,Novel|Historical fiction|Fantasy fiction,"Mordred, bastard son",2006,0.9992407276048971,1
mdp.39015050477374_0,mdp.39015050477374,47432,fantasy_oclc,"Siegel, Jan.",,New York|Ballantine Pub. Group|2000.,2000,2000,,Fiction|Geographical myths|Girls|Atlantis (Legendary place),Fiction|Fantasy fiction,Prospero's children,2000,0.9998901638860406,1
mdp.39015056187001_0,mdp.39015056187001,50796,fantasy_loc,"Goodman, Carol.",,New York|Ballantine Books|2003.,2003,2003,,Fiction|Maternal deprivation|Biographers|Hotels|Authorship|Fantasy fiction|Mothers and daughters|Women teachers,Fiction,The seduction of water,2003,0.051144448410476065,1
mdp.39015073817440_0,mdp.39015073817440,36937,fantasy_loc,"Lawson, John Edward.",,"Hyattsville, Md.|Raw Dog Screaming|2007.",2007,2007,,"Fiction|Fantasy fiction, American|Families",Short stories,Discouraging at best,2007,0.982422518742976,1
mdp.39015058073100_1,mdp.39015058073100,69303,fantasy_loc,,,"New York, N.Y.|Penguin Group|2003.",2003,2003,,"Fantasy fiction, English|Fantasy fiction, American|Science fiction, English|Science fiction, American",Short stories,Firebirds : | an anthology of original fantasy and science fiction,2003,0.964608457640909,1
mdp.39015058135214_0,mdp.39015058135214,79340,fantasy_loc,"Myers, John Myers,",1906-,"Farmingham, MA|NESFA Press|c2004.",2004,2004,,"Fiction|1906-|Magic|Dictionaries, indexes, etc|Myers, John Myers|History and criticism|Science fiction, American|Imaginary places|Dictionaries|Science fiction, American, English|Fantasy fiction, American",Fiction|Bibliographies,Silverlock : | including The Silverlock companion,2004,0.6781546087010435,1
mdp.39015056817326_0,mdp.39015056817326,30216,fantasy_loc,"Eddy, C. M. (Clifford Martin)",,"Narragansett, R.I.|Fenham Pub.|2000, c1973.",2000,2000,,"Fantasy fiction, American|Paranormal fiction",Fiction,Exit into eternity : | tales of the bizarre and supernatural,2000,0.9934254400095878,1
mdp.39015082722771_1,mdp.39015082722771,35412,fantasy_loc|sf_loc,"What, Leslie.",,"La Grande, OR|Wordcraft of Oregon|2008.",2008,2008,,"Fantasy fiction, American|Science fiction, American",Fiction,Crazy love : | stories,2008,0.2306496752478837,1
pst.000066114031_1,pst.000066114031,56149,fantasy_oclc,"Harris, Charlaine.",,New York|Ace Books|2004.,2004,2004,,Waitresses|City and town life|Fiction|Telepathy|Vampires,Horror fiction|Fiction|Occult fiction,Dead to the world,2004,0.8941602526918576,1
mdp.39015081739032_0,mdp.39015081739032,80084,fantasy_loc|sf_loc,,,"New York|Ibooks|Berkeley, CA|Distributed by Publishers Group West|2006",2006,2006,,"Fiction|Fantasy fiction, American|Science fiction, American|Anthropomorphism",Bibliographies|Short stories,Furry : | the best anthropomorphic fiction ever,2006,0.9859593192453482,1
mdp.39015056817326_1,mdp.39015056817326,32823,fantasy_loc,"Eddy, C. M. (Clifford Martin)",,"Narragansett, R.I.|Fenham Pub.|2000, c1973.",2000,2000,,"Fantasy fiction, American|Paranormal fiction",Fiction,Exit into eternity : | tales of the bizarre and supernatural,2000,0.9661876235460108,1
mdp.39015059554652_2,mdp.39015059554652,74138,fantasy_loc,"Stevens, Francis.",,Lincoln|University of Nebraska Press|c2004.,2004,2004,,"Horror tales, American|Fantasy fiction, American",Bibliographies|Short stories,"The nightmare, and other tales of dark fantasy",2004,0.999256480118203,1
mdp.39015081738737,mdp.39015081738737,28507,fantasy_loc,"Kiernan, Caitl�n R.",,"Burton, Mich.|Subterranean Press|c2007.",2007,2007,,"Fantasy fiction, American|Erotic stories, American",Short stories,Tales from the Woeful Platypus,2007,0.9982027068675097,1
pst.000066629801_1,pst.000066629801,54488,fantasy_loc|sf_oclc,"Brooks, Terry.",,"New York|Ballentine Books|2006, c2005.",2005,2005,,Shannara (Imaginary place)|Magic|Fantasy|Fiction,Novel,Straken,2005,0.9999387132231703,1
mdp.39015063319969_1,mdp.39015063319969,62486,fantasy_oclc,"Tuttle, Lisa,",1952-,New York|Bantam Books|2006.,2006,2006,,,Novel,The silver bough,2006,0.8426978369678012,1
mdp.39015054289726_1,mdp.39015054289726,39756,fantasy_loc,"Brockmeier, Kevin.",,New York|Pantheon Books|c2002.,2002,2002,,"Psychological fiction, American|Fantasy fiction, American",Fiction,Things that fall from the sky,2002,0.9706991297658873,1
pst.000060768315_1,pst.000060768315,51978,fantasy_oclc,"D'Lacey, Chris.",,New York|Orchard Books|2006,2006,2006,D623firs 2006,Bears|Boardinghouses|Dragons|Supernatural|Fiction|Authorship,Novel,Fire star,2006,0.9991999357701411,1
mdp.39015062850154_0,mdp.39015062850154,47904,fantasy_loc|sf_loc,"Matheson, Richard,",1926-,"Colorado Springs, CO|Edge Books|c2003-",0,2003,v.1,"Fantasy fiction, American|Science fiction, American",Short stories,Collected stories,2003,0.9964564036020765,1
mdp.39015049615266_0,mdp.39015049615266,44026,fantasy_loc,"Sargent, Stanley C.",,"Lake Orion, Mich.|Elder Signs Press|2004.",2004,2004,,"Horror tales, American|Fantasy fiction, American",Short stories,Ancient Exhumations +2,2004,0.9999911129319169,1
mdp.39015063319969_0,mdp.39015063319969,67309,fantasy_oclc,"Tuttle, Lisa,",1952-,New York|Bantam Books|2006.,2006,2006,,,Novel,The silver bough,2006,0.04174092736175553,1
mdp.39015064885208_2,mdp.39015064885208,61796,fantasy_oclc,"Robson, Justina.",,New York|Bantam Books|2006.,2006,2006,,Fiction|Gods|Love stories,Novel|Love stories|Science fiction,Living next door to the god of love,2006,0.9983851409889813,1
mdp.39015067674435_0,mdp.39015067674435,52543,fantasy_loc,,,"Holicong, PA|Prime Books|2006.",2006,2006,,Horror tales|Fantasy fiction|Collections,NotFiction|Horror fiction,Best new fantasy,2006,0.5606052453472598,1
mdp.39015074300099_0,mdp.39015074300099,52029,fantasy_loc,"Moning, Karen Marie.",,New York|Delacorte Press|c2007.,2007,2007,,Fiction|Magic|Magicians|Fairies|sears|Americans|Ireland|Fantasy fiction,Fiction|Fantasy fiction,Bloodfever,2007,0.9459334594920633,1
mdp.39015066066682_0,mdp.39015066066682,68143,fantasy_oclc,"Hamilton, Laurell K.",,New York|Ballantine Books|2000.,2000,2000,,Fairies|Fiction|Women private investigators,Fiction|Mystery fiction|Fantasy fiction,A kiss of shadows,2000,0.9981917508636811,1
mdp.39015062850154_2,mdp.39015062850154,51960,fantasy_loc|sf_loc,"Matheson, Richard,",1926-,"Colorado Springs, CO|Edge Books|c2003-",0,2003,v.1,"Fantasy fiction, American|Science fiction, American",Short stories,Collected stories,2003,0.698582734452054,1
mdp.39015058073100_0,mdp.39015058073100,60610,fantasy_loc,,,"New York, N.Y.|Penguin Group|2003.",2003,2003,,"Fantasy fiction, English|Fantasy fiction, American|Science fiction, English|Science fiction, American",Short stories,Firebirds : | an anthology of original fantasy and science fiction,2003,0.9863233992135088,1
mdp.39015074300099_1,mdp.39015074300099,55581,fantasy_loc,"Moning, Karen Marie.",,New York|Delacorte Press|c2007.,2007,2007,,Fiction|Magic|Magicians|Fairies|sears|Americans|Ireland|Fantasy fiction,Fiction|Fantasy fiction,Bloodfever,2007,0.9995571356163592,1
inu.30000103028167_2,inu.30000103028167,61282,fantasy_oclc,"Turtledove, Harry.",,"Riverdale, NY|Baen Books|New York, NY|Distributed by Simon & Schuster|c2005.",2005,2005,,Refugees|Fiction|Clergy,Fiction|Fantasy fiction,Bridge of the Separator,2005,0.889617120988711,1
mdp.39015066066682_2,mdp.39015066066682,66471,fantasy_oclc,"Hamilton, Laurell K.",,New York|Ballantine Books|2000.,2000,2000,,Fairies|Fiction|Women private investigators,Fiction|Mystery fiction|Fantasy fiction,A kiss of shadows,2000,0.9990458024072192,1
mdp.39015067674435_1,mdp.39015067674435,50396,fantasy_loc,,,"Holicong, PA|Prime Books|2006.",2006,2006,,Horror tales|Fantasy fiction|Collections,NotFiction|Horror fiction,Best new fantasy,2006,0.9824315131428104,1
mdp.39015054289726_0,mdp.39015054289726,39587,fantasy_loc,"Brockmeier, Kevin.",,New York|Pantheon Books|c2002.,2002,2002,,"Psychological fiction, American|Fantasy fiction, American",Fiction,Things that fall from the sky,2002,0.9659081720133131,1
mdp.39015049572210_1,mdp.39015049572210,51969,random,"Gamalinda, Eric,",1956-,Quezon City|Philippine Centennial Commission|University of the Philippines Press|c2000.,2000,2000,,,NotFiction,My sad republic / | $c: Eric Gamalinda.,2000,0.4088246995622282,0
mdp.39015053381961_1,mdp.39015053381961,65939,random,"Cussler, Clive.",,New York|G. P. Putnam's|c2001.,2001,2001,,"Fiction|Pitt, Dirk (Fictitious character)",Fiction,Valhalla rising / | $c: Clive Cussler.,2001,0.45376695666401645,0
mdp.39015063246667_1,mdp.39015063246667,49566,random,"Straight, Susan.",,New York|Pantheon Books|c2006.,2006,2006,,Teenage girls|Fiction|Plantation life|Racially mixed people|Women slaves,Novel|Historical fiction,A million nightingales / | $c: Susan Straight.,2006,0.6863709709349166,0
mdp.39015047866184_1,mdp.39015047866184,54755,random,"Kafka, Kimberly.",,New York|Dutton|2000.,2000,2000,,Alaska|Fiction|Young women,Fiction|Adventure stories,True north / | $c: Kimberly Kafka.,2000,0.989114527312859,0
uc1.32106018449071_1,uc1.32106018449071,44883,random,"Shapiro, Anna",,New York|Soho Press|c2006,2006,2006,,Teenage girls|Fiction|Identity (psychology),Fiction,Living on air : | a novel / | $c: Anna Shapiro,2006,0.1747153960417084,0
mdp.39015054119956_0,mdp.39015054119956,64624,random,"Passaro, Vince.",,New York|Simon & Schuster|c2002.,2002,2002,,,Fiction,"Violence, nudity, adult content : | a novel / | $c: Vince Passaro.",2002,0.002301238308821858,0
mdp.39015053541549_1,mdp.39015053541549,50575,random,"Brown, Rita Mae.",,New York|Ballantine Books|c2001.,2001,2001,,Fiction|Lesbians|Coming out (Sexual orientation),Fiction,Alma mater / | $c: Rita Mae Brown.,2001,0.017525411577713743,0
mdp.39015053478874_2,mdp.39015053478874,64282,random,,,Chicago|Chicago Review Press|c2001.,2001,2001,,"Sports stories, English|Sports stories, American",Fiction|Bibliographies,Sports best short stories / | $c: edited by Paul D. Staudohar.,2001,0.31235962111631543,0
mdp.39015066895882_0,mdp.39015066895882,59213,random,,,New York|Akashic Books|2006,2006,2006,,"Noir fiction, American|Fiction",Short stories,Miami noir / | $c: edited by Les Standiford.,2006,0.012398978555446073,0
mdp.39015058224133_0,mdp.39015058224133,46754,random,"Tielu, Apelu.",,"Canberra, Australia|Pandanus Books, Research School of Pacific and Asian Studies, The Australian National University|Sydney|Distributed by UNIREPS, University of New South Wales|c2003.",2003,2003,,,Novel,Forever in paradise / | $c: Apelu Tielu.,2003,0.0010358109371081628,0
mdp.39015077099714_0,mdp.39015077099714,46989,random,"Garrido, Wilfredo.",,Quezon City|Giraffe Books|2008.,2008,2008,,,Fiction,The trail of the chop-chop lady of Makati : | a novel / | $c: by Wilfredo Garrido.,2008,0.0022243439656426554,0
mdp.39076002947526_1,mdp.39076002947526,52418,random,"Eramian, Joy.",,Cyprus?|J. Eramian|c2006|(Cyprus|Imprinta Ltd.),2006,2006,,"Turkey|Armenians|History|Cyprus|Eramian, Joy|Fiction|Crimes against|Eramian, Boghos-Berg|Armenia|Genocide|Family|b. mid-18th cent",Fiction,The Agha's children : | a Cypriot Armenian dynasty / | $c: Joy Eramian.,2006,0.028650864650761932,0
uc1.32106018936093,uc1.32106018936093,59636,random,"Murakami, Haruki,",1949-,New York|Alfred A. Knopf|2007,2007,2007,,Fiction|Students|Models (Persons)|Sisters,Fiction,After dark / | $c: Haruki Murakami ; translated from the Japanese by Jay Rubin,2007,0.25431554604573353,0
mdp.39015074299283_1,mdp.39015074299283,34836,random,"Parker, Robert B.,",1932-2010.,New York|G.P. Putnam's Sons|c2007.,2007,2007,,Spenser (Fictitious character)|Fiction|Private investigators|Massachusetts|Boston,Fiction|Mystery fiction,Now and then / | $c: Robert B. Parker.,2007,0.003449209136793972,0
inu.30000111163899,inu.30000111163899,22917,random,"Ogbaa, Michael Kalu.",,Nigeria|s.n.|c2004|([Nigeria|Thompson Commercial Printers),2004,2004,,,Fiction,Tall dreams / | $c: by Kalu Michael Ogbaa.,2004,0.0015786646904075918,0
inu.30000116089248,inu.30000116089248,19646,random,"Begho, Philip.",,Lagos|Monarch Books|2004.,2004,2004,,,Fiction,Jelly baby / | $c: Philip Begho.,2004,0.13763907894078348,0
inu.30000110613803_0,inu.30000110613803,54060,random,"Vlugt, Simone van der,",1966-,London|HarperPress|2009.,2009,2009,,Neurasthenia|Missing persons|Class reunions|Fiction|Patients,Novel|Suspense fiction,The reunion / | $c: Simone van der Vlugt ; translated from the Dutch by Michele Hutchison.,2009,0.001278976716854493,0
mdp.39015053381003_1,mdp.39015053381003,44247,random,"Jenkins, Dan.",,New York|Doubleday|c2001.,2001,2001,,,Fiction,The money-whipped steer-job three-jack give-up artist : | a novel / | $c: Dan Jenkins.,2001,1.3281022169964873e-05,0
mdp.39015084104259_0,mdp.39015084104259,63707,random,"Evans, Diana,",1971-,London|Chatto & Windus|2009.,2009,2009,,Fiction|Family secrets|Dancers,Fiction,The wonder / | $c: Diana Evans.,2009,0.015455841332366636,0
mdp.39015062848091_1,mdp.39015062848091,63201,random,"Bell, Diane,",1943-,North Melbourne|Spinifex Press|2005.,2005,2005,,Fiction|College teachers,Novel,Evil : | a novel / | $c: Diane Bell.,2005,0.00047025650552752897,0
pst.000061168381_0,pst.000061168381,50680,random,"Phillips, Carly.",,"Don Mills, Ont.|HQN|c2007.",2007,2007,,Women lawyers|Fiction|Murder|Fathers and daughters,Fiction|Love stories,Sealed with a kiss / | $c: Carly Phillips.,2007,0.838871599037421,0
mdp.39015050307191_0,mdp.39015050307191,38317,random,"Wesley, Valerie Wilson.",,New York|Putnam|c2000.,2000,2000,,"Fiction|African American women|Newark|Women private investigators|New Jersey|Hayle, Tamara (Fictitious character)",Fiction,The devil riding / | $c: Valerie Wilson Wesley.,2000,0.08624677597633791,0
mdp.39015051625658_0,mdp.39015051625658,38543,random,"Viswanatha Sastri, Rachakonda,",1922-,New Delhi|Sahitya Akademi|2001.,2001,2001,,,Fiction,"Beware, the cows are coming! = | Govulostunnayi jagratta / | $c: by Rachakonda Viswanatha Sastry; translated from Telugu by Alladi Uma, M. Sridhar.",2001,0.008596258839487933,0
mdp.39015053381961_0,mdp.39015053381961,64904,random,"Cussler, Clive.",,New York|G. P. Putnam's|c2001.,2001,2001,,"Fiction|Pitt, Dirk (Fictitious character)",Fiction,Valhalla rising / | $c: Clive Cussler.,2001,0.9963396154865883,0
mdp.39015054119956_1,mdp.39015054119956,66740,random,"Passaro, Vince.",,New York|Simon & Schuster|c2002.,2002,2002,,,Fiction,"Violence, nudity, adult content : | a novel / | $c: Vince Passaro.",2002,0.01202813517596323,0
mdp.39015066895882_1,mdp.39015066895882,62906,random,,,New York|Akashic Books|2006,2006,2006,,"Noir fiction, American|Fiction",Short stories,Miami noir / | $c: edited by Les Standiford.,2006,0.0007965070540457556,0
mdp.39015070756823_1,mdp.39015070756823,52675,random,"O'Connor, Jane",,New York|Avon|c2007,2007,2007,,Fiction|New York|New York (State)|Private universities and colleges,Fiction|Mystery fiction,Dangerous admissions : | secrets of a closet sleuth / | $c: Jane O'Connor,2007,0.03919987745243504,0
mdp.39015050307191_1,mdp.39015050307191,38342,random,"Wesley, Valerie Wilson.",,New York|Putnam|c2000.,2000,2000,,"Fiction|African American women|Newark|Women private investigators|New Jersey|Hayle, Tamara (Fictitious character)",Fiction,The devil riding / | $c: Valerie Wilson Wesley.,2000,0.03138385458401196,0
