docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.49015000704743_1,mdp.49015000704743,82522,fantasy_loc,"Lee, Tanith.",,"Sauk City, WI|Arkham House|c1986.",1986,1986,,"Fantasy fiction, English",Short stories,Dreams of dark and light : | the great short fiction,1986,0.9507973264451127,1
mdp.39015013303212_0,mdp.39015013303212,43775,fantasy_oclc,"Lee, Tanith.",,"New York, N.Y.|Daw Books|1983.",1983,1983,,,Fiction,"Red as blood, or, Tales from the Sisters Grimmer",1983,0.9923181905652242,1
uc1.b4463156_0,uc1.b4463156,40583,fantasy_oclc|sf_oclc,"Knight, Damon,",1922-2002,New York|Berkley Pub. : distributed by Putnam|c1980.,1980,1980,,,Fiction,The world and Thorinn,1980,0.9999962419176235,1
uc1.32106006725334_0,uc1.32106006725334,52146,fantasy_loc,"Yolen, Jane.",,New York|Schocken Books|1983.,1983,1983,,"Fantasy fiction, American",Fiction,Tales of wonder,1983,0.9902378629074947,1
mdp.39015062109072_1,mdp.39015062109072,46273,fantasy_loc|fantasy_oclc,"Adams, Douglas,",1952-2001.,New York|Simon and Schuster|c1987.,1987,1987,,,Fiction,Dirk Gently's Holistic Detective Agency,1987,0.7858196939416958,1
uc1.b4974688_1,uc1.b4974688,69053,fantasy_oclc,"Beauchemin, Yves,",1941-,New York|Henry Holt|1986.,1986,1986,,,NotFiction,The alley cat : | a novel,1986,0.01939509288744151,1
uc1.b4974688_0,uc1.b4974688,66231,fantasy_oclc,"Beauchemin, Yves,",1941-,New York|Henry Holt|1986.,1986,1986,,,NotFiction,The alley cat : | a novel,1986,0.002117875461551981,1
mdp.39015006579224_1,mdp.39015006579224,90133,fantasy_oclc,"Crowley, John,",1942-,"Toronto|New York|Bantam Books|c1983, c1981.",1981,1981,,,Fiction,"Little, big",1981,0.7994356599629721,1
pst.000012368204_1,pst.000012368204,31697,fantasy_oclc,"Alexander, Lloyd.",,New York|Dell Pub. Co.|1985.,1985,1985,,,NotFiction,The black cauldron,1985,0.9815752025453701,1
uc1.32106005561946_1,uc1.32106005561946,50630,fantasy_oclc,"Morris, Janet,",1946-,"New York, N.Y.|Baen Enterprises|Distributed by Simon and Schuster|c1985.",1985,1985,,,Fiction,Beyond the veil,1985,0.8410787328365003,1
mdp.39015069115130_0,mdp.39015069115130,87919,fantasy_loc,"Williams, Tad.",,New York|DAW Books|Distributed by New American Library|1988.,1988,1988,,"Fantasy fiction, American",Novel|Fantastic fiction,The dragonbone chair,1988,0.992493564245181,1
mdp.39015019965972_1,mdp.39015019965972,83197,fantasy_oclc,"Gray, Alasdair.",,"New York|G. Braziller|1985, c1981.",1985,1985,,,Fiction,Lanark : | a life in 4 books,1985,0.13505130433862733,1
mdp.39015013272789_0,mdp.39015013272789,60918,fantasy_loc,,,New York|Garland Pub.|1986.,1986,1986,,"Fantasy fiction, American|Historical fiction",Fiction|Bibliographies,Alternative histories : | eleven stories of the world as it might have been,1986,0.5042790037122471,1
pst.000061658967_2,pst.000061658967,74099,fantasy_loc,"MacAvoy, R. A.",,"Garden City, N.Y.|Nelson Doubleday|c1984.",1984,1984,,"Fantasy fiction, American",Fiction,A trio for lute,1984,0.9910014966897476,1
uc1.32106006529629_2,uc1.32106006529629,57802,fantasy_oclc,"Martin, George R. R.",,New York|Poseidon Press|c1982.,1982,1982,,,Fiction,Fevre dream,1982,0.9906887091574771,1
pst.000012368204_0,pst.000012368204,30672,fantasy_oclc,"Alexander, Lloyd.",,New York|Dell Pub. Co.|1985.,1985,1985,,,NotFiction,The black cauldron,1985,0.9796926204730745,1
mdp.39015010918665_0,mdp.39015010918665,51262,fantasy_oclc,,,New York|Ace Fantasy Books|1984.,1984,1984,,,Fiction,Magicats!,1984,0.8779649528843849,1
mdp.39015014443868_1,mdp.39015014443868,56329,fantasy_oclc,"Wrede, Patricia C.,",1953-,New York|ACE Fantasy Books|1984.,1984,1984,,,Fiction,The seven towers,1984,0.9892001458835402,1
mdp.39015019965972_2,mdp.39015019965972,85530,fantasy_oclc,"Gray, Alasdair.",,"New York|G. Braziller|1985, c1981.",1985,1985,,,Fiction,Lanark : | a life in 4 books,1985,0.5638919198599677,1
mdp.39015046394428_0,mdp.39015046394428,43955,fantasy_oclc,"Bell, Clare.",,London|Grafton|1988.,1988,1988,,,Fiction,Ratha's creature,1988,0.9999972114522984,1
uc1.32106006529629_0,uc1.32106006529629,58579,fantasy_oclc,"Martin, George R. R.",,New York|Poseidon Press|c1982.,1982,1982,,,Fiction,Fevre dream,1982,0.911863948825727,1
mdp.39015069302423_0,mdp.39015069302423,51758,fantasy_oclc,"Farmer, Philip Jos̩.",,"Woodstock, NY|Overlook Press|2007.",2007,1981,,,Fiction,The unreasoning mask,1981,0.9817342852219584,1
mdp.39015014154846_1,mdp.39015014154846,66121,fantasy_oclc,"Silverberg, Robert.",,New York|Arbor House|c1982.,1982,1982,,,Fiction,Majipoor chronicles : | a novel,1982,0.9688003049851758,1
mdp.39015010918665_1,mdp.39015010918665,53283,fantasy_oclc,,,New York|Ace Fantasy Books|1984.,1984,1984,,,Fiction,Magicats!,1984,0.8114530228518544,1
inu.30000036960361_0,inu.30000036960361,69147,fantasy_oclc|sf_oclc,"Banks, Iain,",1954-,"New York, N.Y.|HarperPaperbacks|c1989.",1989,1989,,,Fiction,The player of games,1989,0.9041431670975855,1
mdp.39015008600119_0,mdp.39015008600119,55814,fantasy_oclc,"Delany, Samuel R.",,Toronto|New York|Bantam Books|1984.,1984,1984,,,Fiction,Stars in my pocket like grains of sand,1984,0.9005952389948294,1
uc1.32106006558255_1,uc1.32106006558255,35505,fantasy_oclc,"Carroll, Jonathan,",1949-,New York|Viking Press|c1983.,1983,1983,,,Fiction,Voice of our shadow,1983,0.07157102610189925,1
mdp.49015000704743_2,mdp.49015000704743,81111,fantasy_loc,"Lee, Tanith.",,"Sauk City, WI|Arkham House|c1986.",1986,1986,,"Fantasy fiction, English",Short stories,Dreams of dark and light : | the great short fiction,1986,0.9780970375108965,1
uc1.32106006558255_0,uc1.32106006558255,35435,fantasy_oclc,"Carroll, Jonathan,",1949-,New York|Viking Press|c1983.,1983,1983,,,Fiction,Voice of our shadow,1983,0.019054516281116887,1
mdp.39015008600119_1,mdp.39015008600119,56583,fantasy_oclc,"Delany, Samuel R.",,Toronto|New York|Bantam Books|1984.,1984,1984,,,Fiction,Stars in my pocket like grains of sand,1984,0.963288043782802,1
mdp.39015006579224_2,mdp.39015006579224,93409,fantasy_oclc,"Crowley, John,",1942-,"Toronto|New York|Bantam Books|c1983, c1981.",1981,1981,,,Fiction,"Little, big",1981,0.8410136855041314,1
mdp.39015066054712_2,mdp.39015066054712,105605,fantasy_loc,"Clayton, Jo.",,New York?|Guild America Books|c1989.,1986,1986,,"Fiction|Fantasy fiction, American|Slavery",Novel|Fantastic fiction,The Soul drinker,1986,0.9985439451465907,1
pst.000061658967_3,pst.000061658967,76172,fantasy_loc,"MacAvoy, R. A.",,"Garden City, N.Y.|Nelson Doubleday|c1984.",1984,1984,,"Fantasy fiction, American",Fiction,A trio for lute,1984,0.9916143604504633,1
mdp.39015056801932_1,mdp.39015056801932,55268,fantasy_oclc,"Hodgell, P. C. (Patricia C.)",,"New York|Atheneum|1986], c1985.",1985,1985,,,Fiction,Dark of the moon,1985,0.9985995225355799,1
mdp.39015059135650_0,mdp.39015059135650,57200,fantasy_oclc,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,1987,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon,1987,0.7569061736301549,1
mdp.39076000986831_1,mdp.39076000986831,43891,fantasy_oclc,"Bradley, Marion Zimmer.",,New York|Ballantine Books|1985.,1985,1985,,,Fiction,Night's daughter : | a novel,1985,0.9919622817298551,1
mdp.39015010748435_0,mdp.39015010748435,68195,fantasy_oclc,"Anthony, Piers.",,New York|Ballantine|c1983.,1983,1983,,,Fiction,On a pale horse,1983,0.9505958869027205,1
mdp.39015059135650_1,mdp.39015059135650,60892,fantasy_oclc,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,1987,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon,1987,0.19602324818553465,1
uc1.b4463156_1,uc1.b4463156,42863,fantasy_oclc|sf_oclc,"Knight, Damon,",1922-2002,New York|Berkley Pub. : distributed by Putnam|c1980.,1980,1980,,,Fiction,The world and Thorinn,1980,0.9998884497453472,1
mdp.39015004984947_1,mdp.39015004984947,58066,fantasy_loc,"Ellison, Harlan.",,"Huntington Woods, Mich.|Phantasia Press|1982.",1982,1982,,"Horror tales, American|Fantasy fiction, American",Fiction,Stalking the nightmare,1982,0.9283372128454062,1
pst.000058490631_1,pst.000058490631,81737,fantasy_oclc,"King, Stephen,",1947-,New York|Random House|c1984.,1984,1984,,Quests (Expeditions)|Mothers and sons|Fiction|Boys|Talismans,Fiction|Fantasy fiction,The talisman : | a novel,1984,0.8694014018925112,1
uc1.b4974688_2,uc1.b4974688,68161,fantasy_oclc,"Beauchemin, Yves,",1941-,New York|Henry Holt|1986.,1986,1986,,,NotFiction,The alley cat : | a novel,1986,0.016804864152891598,1
pst.000021750151_1,pst.000021750151,95959,fantasy_oclc,"Park, Paul,",1954-,New York|Guild America Books|c1989.,1987,1987,,,NotFiction,The sugar festival,1987,0.9588849162637016,1
pst.000026005850_1,pst.000026005850,58359,fantasy_oclc,"Kushner, Ellen.",,London|Allen & Unwin|1987.,1987,1987,,,NotFiction,Swordspoint :  | a melodrama of manners,1987,0.8165059957390931,1
mdp.39015041293021_1,mdp.39015041293021,31234,random,"Soaba, Russell.",,"Washington, D.C. : Three Continents Press|c1985.",1985,1985,,Fiction|Papua New Guinean literature (English),Fiction,Maiba : | a Papuan novel / | $c: Russell Soaba.,1985,0.09090976251179879,0
mdp.39015010728999_1,mdp.39015010728999,66771,random,,,"Wainscott, N.Y.|Pushcart Press|c1985.",1985,1985,,,Fiction,The Ploughshares reader : | new fiction for the eighties / | $c: edited and with an introduction by DeWitt Henry.,1985,0.16738395340059214,0
uc1.b4439333_1,uc1.b4439333,44633,random,"Edwards, Page.",,New York|M. Boyars|Distributed in the US by Scribner|1983.,1983,1983,,New York (State)|Women|Artists' models|Fiction,Fiction,Peggy Salte / | $c: by Page Edwards.,1983,0.020438962372139602,0
pst.000014249471_0,pst.000014249471,86129,random,"Marsh, Ngaio,",1895-1982.,"Garden City, N.Y.|Nelson Doubleday, Inc.|c1980.",1980,1980,,Detective and mystery stories,NotFiction,Photo finish and two other great mysteries / | $c: Ngaio Marsh.,1980,0.12466693992676531,0
mdp.39015014504479_0,mdp.39015014504479,44701,random,"Budd, Carol.",,New York|Pocket Books|1988.,1988,1988,,,Fiction,White lies / | $c: Carol Budd.,1988,0.7519666276396115,0
mdp.39015048908365_1,mdp.39015048908365,56510,random,"Musaraj, Shevqet.",,"Tirana|""8 Nëntori""|1981.",1981,1981,v.2,,Fiction,Before the dawn : | a novel / | $c: Shevqet Musaraj.,1981,0.004908365474191662,0
mdp.39015038145077_0,mdp.39015038145077,64974,random,"Nagibin, I͡Uriĭ,",1920-1994.,Moscow|Raduga Publishers|c1988.,1988,1988,,,Fiction,An unwritten story by Somerset Maugham : | novellas / | $c: Yu. Nagibin.,1988,0.38713806733279116,0
inu.30000002191439_0,inu.30000002191439,37974,random,"Bialonwu, Uche.",,Ikeja|Longman Nigeria|1988.,1988,1988,,,Fiction,The long claws of fate / | $c: Uche Bialonwu.,1988,0.006114399171546264,0
uc1.b4948503_1,uc1.b4948503,56358,random,"Bogarde, Dirk,",1921-1999,London|Chatto and Windus|1980.,1980,1980,,Fiction in English,NotFiction,A gentle occupation : | a novel / | $c: by Dirk Bogarde.,1980,0.23286540251495733,0
pst.000050309191_0,pst.000050309191,50241,random,"Segura, Chris.",,"Baton Rouge, La.|Inkwell Publications|c1984.",1984,1984,,In art|Cajuns in art|Cajuns|Fiction|Social life and customs,Fiction,Bayou / | $c: forty short stories by Chris Segura ; forty paintings by George Rodrigue.,1984,0.49939726791898925,0
mdp.39015018625015_1,mdp.39015018625015,40207,random,"Adams, Alice,",1926-1999.,New York|Knopf|1989.,1989,1989,,,Fiction,After you've gone : | stories / | $c: by Alice Adams.,1989,0.043349209344010424,0
mdp.39015014881778_0,mdp.39015014881778,47127,random,"Valerio, Anthony,",1940-,New York|Freundlich Books|Distributed by Scribner|c1986.,1986,1986,,Italians|Italian Americans,NotFiction|ContainsBiogMaterial,Valentino and the great Italians / | $c: according to Anthony Valerio.,1986,0.009382419512313176,0
uc1.b4382436_0,uc1.b4382436,53147,random,"Bonham, Frank.",,Athens|Swallow Press/Ohio University Press|c1989.,1989,1989,,Western stories,Fiction|Bibliographies,The best Western stories of Frank Bonham / | $c: edited by Bill Pronzini and Martin H. Greenberg.,1989,0.7280053677668019,0
mdp.39015066071658_2,mdp.39015066071658,66578,random,"Rashke, Richard L.",,Boston|Houghton Mifflin|1982.,1982,1982,,"Poland|Holocaust, Jewish (1939-1945)|Sobibór (Concentration camp)",NotFiction|Bibliographies,Escape from Sobibor / | $c: Richard Rashke.,1982,0.06277929927812653,0
wu.89014307284_2,wu.89014307284,48563,random,"Gerber, Alain,",1943-,San Francisco|Mercury House|c1987.,1987,1987,,,Fiction,Rumor of an elephant : | a novel / | $c: by Alain Gerber ; translated by Jeremy Leggatt.,1987,0.1919803525763202,0
pst.000014249471_1,pst.000014249471,85976,random,"Marsh, Ngaio,",1895-1982.,"Garden City, N.Y.|Nelson Doubleday, Inc.|c1980.",1980,1980,,Detective and mystery stories,NotFiction,Photo finish and two other great mysteries / | $c: Ngaio Marsh.,1980,0.12975721416919028,0
wu.89014733737_0,wu.89014733737,53035,random,"Seymour-Davies, Hugh.",,London|Constable|1988.,1988,1988,,Social life and customs|Rural regions|Andalusia|Spain|Social life|Rural conditions,NotFiction,The bottlebrush tree : | a village in Andalusia / | $c: Hugh Seymour-Davies.,1988,0.6595482398100482,0
mdp.39015018594930_0,mdp.39015018594930,56828,random,"Hearon, Shelby,",1931-,New York|Atheneum|1985.,1985,1985,,,Fiction,A small town / | $c: Shelby Hearon.,1985,0.0017478139136171225,0
pst.000046807083_1,pst.000046807083,87937,random,"Vidal, Gore,",1925-,"New York|Vintage International|2000, c1984.",1984,1984,,"Lincoln, Abraham|Fiction|1809-1865|Presidents|United States",NotFiction|Biographical fiction,Lincoln : | a novel / | $c: Gore Vidal.,1984,0.019209147626866506,0
uc1.b4421476_0,uc1.b4421476,54047,random,"Lindbergh, Reeve.",,"Garden City, N.Y.|Doubleday|1983.",1983,1983,,,Fiction,Moving to the country / | $c: Reeve Lindbergh Brown.,1983,0.012594761543631287,0
uc1.32106017382521_2,uc1.32106017382521,80132,random,,,Beijing|Foreign Languages Press|1980,1980,1980,v.1,,Fiction,Outlaws of the marsh / | $c: by Shi Nai'an and Luo Guanzhong ; translated by Sidney Shapiro,1980,0.012402532179600703,0
mdp.39015066071658_1,mdp.39015066071658,57030,random,"Rashke, Richard L.",,Boston|Houghton Mifflin|1982.,1982,1982,,"Poland|Holocaust, Jewish (1939-1945)|Sobibór (Concentration camp)",NotFiction|Bibliographies,Escape from Sobibor / | $c: Richard Rashke.,1982,0.06574575186216858,0
mdp.39015050246373_0,mdp.39015050246373,40807,random,"McAleer, John J.",,"Woodstock, Vt.|Foul Play Press|c1988.",1988,1988,,,Fiction,"Coign of vantage, or, The Boston Athenaeum murders / | $c: John McAleer.",1988,0.10544298567367782,0
uc1.b3656513,uc1.b3656513,1914,random,Marty.,,St. Croix|Mar Crafs|c1985.,1985,1985,,,Fiction,Church : | a story / | $c: by Marty.,1985,0.007711798572322803,0
pst.000050309191_2,pst.000050309191,47326,random,"Segura, Chris.",,"Baton Rouge, La.|Inkwell Publications|c1984.",1984,1984,,In art|Cajuns in art|Cajuns|Fiction|Social life and customs,Fiction,Bayou / | $c: forty short stories by Chris Segura ; forty paintings by George Rodrigue.,1984,0.7744079931488771,0
uc1.32106007417642_0,uc1.32106007417642,48571,random,"Pickard, Nancy.",,New York|Scribner|c1986.,1986,1986,,"Fiction|Women detectives|Massachusetts|Cain, Jenny (Fictitious character)",Fiction,No body : | a Jenny Cain mystery / | $c: Nancy Pickard.,1986,0.06920055047561854,0
mdp.39015013132827_2,mdp.39015013132827,48969,random,"Boyle, T. Coraghessan.",,New York|Viking|1984.,1984,1984,,,Fiction,Budding prospects : | a pastoral / | $c: T. Coraghessan Boyle.,1984,0.9304677408275684,0
mdp.39015013104594_1,mdp.39015013104594,36658,random,"Raven, Simon,",1927-,London|F. Muller|1988.,1988,1988,,,Fiction,New seed for old : | a novel / | $c: by Simon Raven.,1988,0.04624864585597231,0
mdp.39015018594930_1,mdp.39015018594930,57913,random,"Hearon, Shelby,",1931-,New York|Atheneum|1985.,1985,1985,,,Fiction,A small town / | $c: Shelby Hearon.,1985,0.009472929840635212,0
pst.000014226519_1,pst.000014226519,90147,random,,,New York|Bonanza Books|Distributed by Crown Publishers|1987.,1987,1987,,"Short stories, American|20th century|American fiction|Baseball stories, American",NotFiction,On the diamond : | a treasury of baseball stories / | $c: edited and with an introduction by Martin H. Greenberg.,1987,0.011511911813833278,0
mdp.39015010728999_0,mdp.39015010728999,66487,random,,,"Wainscott, N.Y.|Pushcart Press|c1985.",1985,1985,,,Fiction,The Ploughshares reader : | new fiction for the eighties / | $c: edited and with an introduction by DeWitt Henry.,1985,0.14092880679293435,0
mdp.39015014881778_1,mdp.39015014881778,50808,random,"Valerio, Anthony,",1940-,New York|Freundlich Books|Distributed by Scribner|c1986.,1986,1986,,Italians|Italian Americans,NotFiction|ContainsBiogMaterial,Valentino and the great Italians / | $c: according to Anthony Valerio.,1986,0.0045933624085712855,0
mdp.39015013132827_0,mdp.39015013132827,45274,random,"Boyle, T. Coraghessan.",,New York|Viking|1984.,1984,1984,,,Fiction,Budding prospects : | a pastoral / | $c: T. Coraghessan Boyle.,1984,0.688328600505418,0
pst.000014226519_2,pst.000014226519,94124,random,,,New York|Bonanza Books|Distributed by Crown Publishers|1987.,1987,1987,,"Short stories, American|20th century|American fiction|Baseball stories, American",NotFiction,On the diamond : | a treasury of baseball stories / | $c: edited and with an introduction by Martin H. Greenberg.,1987,0.013121721703654358,0
uc1.b4386163_1,uc1.b4386163,37306,random,"Steele, Max,",1922-,"Chapel Hill, N.C.|Algonquin Books|Dallas, Tex.|Taylor Pub. Co.|1988.",1988,1988,,,Fiction,The hat of my mother : | stories / | $c: by Max Steele.,1988,0.021508274987654754,0
pst.000046807083_0,pst.000046807083,88767,random,"Vidal, Gore,",1925-,"New York|Vintage International|2000, c1984.",1984,1984,,"Lincoln, Abraham|Fiction|1809-1865|Presidents|United States",NotFiction|Biographical fiction,Lincoln : | a novel / | $c: Gore Vidal.,1984,0.026137432557727196,0
uc1.b3463023_1,uc1.b3463023,48587,random,"Hedin, Mary.",,Iowa City|University of Iowa Press|c1980.,1980,1980,,,Fiction,Fly away home : | eighteen short stories / | $c: by Mary Hedin.,1980,0.22529317919796915,0
uc1.b4948503_2,uc1.b4948503,56576,random,"Bogarde, Dirk,",1921-1999,London|Chatto and Windus|1980.,1980,1980,,Fiction in English,NotFiction,A gentle occupation : | a novel / | $c: by Dirk Bogarde.,1980,0.550022868646089,0
uc1.32106017382521_1,uc1.32106017382521,76225,random,,,Beijing|Foreign Languages Press|1980,1980,1980,v.1,,Fiction,Outlaws of the marsh / | $c: by Shi Nai'an and Luo Guanzhong ; translated by Sidney Shapiro,1980,0.023353411179975848,0
inu.39000000158191_0,inu.39000000158191,46538,random,"Clanchy, John.",,"St. Lucia, Qld.|University of Queensland Press|1989.",1989,1989,,,Fiction,Homecoming : | three novellas / | $c: John Clanchy.,1989,0.3623445501389035,0
uc1.b4948503_0,uc1.b4948503,56235,random,"Bogarde, Dirk,",1921-1999,London|Chatto and Windus|1980.,1980,1980,,Fiction in English,NotFiction,A gentle occupation : | a novel / | $c: by Dirk Bogarde.,1980,0.39294982399222145,0
inu.30000002191439_1,inu.30000002191439,38138,random,"Bialonwu, Uche.",,Ikeja|Longman Nigeria|1988.,1988,1988,,,Fiction,The long claws of fate / | $c: Uche Bialonwu.,1988,0.07988222224982262,0
mdp.39015050246373_1,mdp.39015050246373,42528,random,"McAleer, John J.",,"Woodstock, Vt.|Foul Play Press|c1988.",1988,1988,,,Fiction,"Coign of vantage, or, The Boston Athenaeum murders / | $c: John McAleer.",1988,0.10349228196893659,0
