docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
pst.000061572584_0,pst.000061572584,47869,fantasy_oclc,"Roberts, Nora.",,New York|Jove Books|2006.,2006,2006,,Vampires|Wizards|Fiction|Time travel|Witches,Fiction|Fantasy fiction,Morrigan's cross,2006,0.9910827358744342,1
mdp.39015077606070_2,mdp.39015077606070,51875,fantasy_oclc,,,San Francisco|Tachyon Publications|2008.,2008,2008,,Horror tales|Science fiction,Bibliographies|Short stories|Fantasy fiction|Horror fiction,The new weird,2008,0.9999823439229328,1
mdp.39015073904594,mdp.39015073904594,21703,fantasy_oclc,"Donihe, Kevin L.",,"Portland, OR|Eraserhead Press|2006.",2006,2006,,Fiction|Agape|Cyclists|Bicycle racing|Ebola virus disease|Insects,Novel,The greatest fucking moment in sports,2006,0.8258929090556962,1
mdp.39015049614988,mdp.39015049614988,27854,fantasy_oclc,"Donihe, Kevin L.",,"Portland, OR|Eraserhead Press|c2006.",2006,2006,,Fiction|Demonology|Minimum wage|Rape|Murder|Devil|Cities and towns,Novel,Grape City,2006,0.9521041587616216,1
mdp.39015081739032_1,mdp.39015081739032,84368,fantasy_loc|sf_loc,,,"New York|Ibooks|Berkeley, CA|Distributed by Publishers Group West|2006",2006,2006,,"Fiction|Fantasy fiction, American|Science fiction, American|Anthropomorphism",Bibliographies|Short stories,Furry : | the best anthropomorphic fiction ever,2006,0.9907241520316189,1
mdp.39015063319969_1,mdp.39015063319969,62486,fantasy_oclc,"Tuttle, Lisa,",1952-,New York|Bantam Books|2006.,2006,2006,,,Novel,The silver bough,2006,0.8473862812173973,1
inu.30000103028167_1,inu.30000103028167,62817,fantasy_oclc,"Turtledove, Harry.",,"Riverdale, NY|Baen Books|New York, NY|Distributed by Simon & Schuster|c2005.",2005,2005,,Refugees|Fiction|Clergy,Fiction|Fantasy fiction,Bridge of the Separator,2005,0.9965129396096951,1
inu.30000092695687_1,inu.30000092695687,126176,fantasy_loc,"Bishop, Anne.",,New York|ROC|2003.,2003,2003,,"Witches|Fiction|Fantasy fiction, American",Fiction,The black jewels trilogy,2003,0.9998604183523526,1
inu.30000092695687_2,inu.30000092695687,129481,fantasy_loc,"Bishop, Anne.",,New York|ROC|2003.,2003,2003,,"Witches|Fiction|Fantasy fiction, American",Fiction,The black jewels trilogy,2003,0.9996232240313677,1
mdp.39015062850154_2,mdp.39015062850154,51960,fantasy_loc|sf_loc,"Matheson, Richard,",1926-,"Colorado Springs, CO|Edge Books|c2003-",0,2003,v.1,"Fantasy fiction, American|Science fiction, American",Short stories,Collected stories,2003,0.38907188780544527,1
mdp.39015082722771_1,mdp.39015082722771,35412,fantasy_loc|sf_loc,"What, Leslie.",,"La Grande, OR|Wordcraft of Oregon|2008.",2008,2008,,"Fantasy fiction, American|Science fiction, American",Fiction,Crazy love : | stories,2008,0.0649668898492564,1
mdp.39015062850154_0,mdp.39015062850154,47904,fantasy_loc|sf_loc,"Matheson, Richard,",1926-,"Colorado Springs, CO|Edge Books|c2003-",0,2003,v.1,"Fantasy fiction, American|Science fiction, American",Short stories,Collected stories,2003,0.9752343875687426,1
mdp.39015066821045_1,mdp.39015066821045,82752,random,"Nagarkar, Kiran.",,"New Delhi|New York, NY|HarperCollins Publishers India, a joint venture with The India Today Group|2006.",2006,2006,,,Fiction,God's little soldier / | $c: Kiran Nagarkar.,2006,0.017840806105493226,0
mdp.39015058224133_0,mdp.39015058224133,46754,random,"Tielu, Apelu.",,"Canberra, Australia|Pandanus Books, Research School of Pacific and Asian Studies, The Australian National University|Sydney|Distributed by UNIREPS, University of New South Wales|c2003.",2003,2003,,,Novel,Forever in paradise / | $c: Apelu Tielu.,2003,0.004772671004926082,0
inu.30000116089248,inu.30000116089248,19646,random,"Begho, Philip.",,Lagos|Monarch Books|2004.,2004,2004,,,Fiction,Jelly baby / | $c: Philip Begho.,2004,0.4921099206152562,0
mdp.39015049572210_2,mdp.39015049572210,50993,random,"Gamalinda, Eric,",1956-,Quezon City|Philippine Centennial Commission|University of the Philippines Press|c2000.,2000,2000,,,NotFiction,My sad republic / | $c: Eric Gamalinda.,2000,0.3502273933405279,0
mdp.39015055799590_1,mdp.39015055799590,66219,random,"Graham, Laurie,",1947-,London|Fourth Estate|2002.,2002,2002,,Fiction|Young women,Fiction,The unfortunates / | $c: Laurie Graham.,2002,0.0020627492652649506,0
mdp.39015053478874_1,mdp.39015053478874,60331,random,,,Chicago|Chicago Review Press|c2001.,2001,2001,,"Sports stories, English|Sports stories, American",Fiction|Bibliographies,Sports best short stories / | $c: edited by Paul D. Staudohar.,2001,0.02656416451117021,0
mdp.39015058224133_2,mdp.39015058224133,45754,random,"Tielu, Apelu.",,"Canberra, Australia|Pandanus Books, Research School of Pacific and Asian Studies, The Australian National University|Sydney|Distributed by UNIREPS, University of New South Wales|c2003.",2003,2003,,,Novel,Forever in paradise / | $c: Apelu Tielu.,2003,0.0010889644700451707,0
mdp.39015066895882_0,mdp.39015066895882,59213,random,,,New York|Akashic Books|2006,2006,2006,,"Noir fiction, American|Fiction",Short stories,Miami noir / | $c: edited by Les Standiford.,2006,0.018041992857598017,0
mdp.39015066896872_1,mdp.39015066896872,57486,random,"Rankin, Ian.",,London|Orion|2006.,2006,2006,,"Rebus, Inspector (Fictitious character)|Fiction|Scotland|Group of Eight (Organization)|Police|Edinburgh",Fiction|Detective and mystery stories,The naming of the dead / | $c: Ian Rankin.,2006,0.006988747211688684,0
mdp.39015053381961_2,mdp.39015053381961,61255,random,"Cussler, Clive.",,New York|G. P. Putnam's|c2001.,2001,2001,,"Fiction|Pitt, Dirk (Fictitious character)",Fiction,Valhalla rising / | $c: Clive Cussler.,2001,0.6959152732800539,0
inu.30000110613803_0,inu.30000110613803,54060,random,"Vlugt, Simone van der,",1966-,London|HarperPress|2009.,2009,2009,,Neurasthenia|Missing persons|Class reunions|Fiction|Patients,Novel|Suspense fiction,The reunion / | $c: Simone van der Vlugt ; translated from the Dutch by Michele Hutchison.,2009,0.0032039305709730456,0
mdp.39015062848091_1,mdp.39015062848091,63201,random,"Bell, Diane,",1943-,North Melbourne|Spinifex Press|2005.,2005,2005,,Fiction|College teachers,Novel,Evil : | a novel / | $c: Diane Bell.,2005,0.0018750671926124449,0
uc1.32106017248482,uc1.32106017248482,35905,random,,,Great Britain|Further a Field|2003,2003,2003,,Social problems in art|England|Liverpool|High-rise apartment buildings,NotFiction,Further up in the air / | $c: Will Self ... [et al.],2003,0.03548587612801502,0
pst.000061168381_1,pst.000061168381,49667,random,"Phillips, Carly.",,"Don Mills, Ont.|HQN|c2007.",2007,2007,,Women lawyers|Fiction|Murder|Fathers and daughters,Fiction|Love stories,Sealed with a kiss / | $c: Carly Phillips.,2007,0.81629845565728,0
mdp.39015053541549_1,mdp.39015053541549,50575,random,"Brown, Rita Mae.",,New York|Ballantine Books|c2001.,2001,2001,,Fiction|Lesbians|Coming out (Sexual orientation),Fiction,Alma mater / | $c: Rita Mae Brown.,2001,0.038606015285911725,0
mdp.39015053381003_0,mdp.39015053381003,45045,random,"Jenkins, Dan.",,New York|Doubleday|c2001.,2001,2001,,,Fiction,The money-whipped steer-job three-jack give-up artist : | a novel / | $c: Dan Jenkins.,2001,0.00010631199852469998,0
mdp.39015055894771_1,mdp.39015055894771,35802,random,"Makuck, Peter,",1940-,Columbia|University of Missouri Press|c2002.,2002,2002,,Social life and customs|Fiction|20th century,Fiction,Costly habits : | stories / | $c: by Peter Makuck.,2002,0.007625260646025522,0
mdp.39015077099714_1,mdp.39015077099714,45527,random,"Garrido, Wilfredo.",,Quezon City|Giraffe Books|2008.,2008,2008,,,Fiction,The trail of the chop-chop lady of Makati : | a novel / | $c: by Wilfredo Garrido.,2008,0.013296026309508853,0
mdp.39015076109266_1,mdp.39015076109266,62073,random,"McMaster, Rhyll,",1947-,"Blackheath, NSW|Brandl & Schlesinger|2007.",2007,2007,,,Fiction,Feather man / | $c: Rhyll McMaster.,2007,0.3603091078259419,0
mdp.39015053478874_0,mdp.39015053478874,66059,random,,,Chicago|Chicago Review Press|c2001.,2001,2001,,"Sports stories, English|Sports stories, American",Fiction|Bibliographies,Sports best short stories / | $c: edited by Paul D. Staudohar.,2001,0.007375666044429954,0
mdp.39015066896872_2,mdp.39015066896872,60389,random,"Rankin, Ian.",,London|Orion|2006.,2006,2006,,"Rebus, Inspector (Fictitious character)|Fiction|Scotland|Group of Eight (Organization)|Police|Edinburgh",Fiction|Detective and mystery stories,The naming of the dead / | $c: Ian Rankin.,2006,0.005182395280991861,0
wu.89094347390,wu.89094347390,11848,random,"Crews, James Henry,",1980-,2007,2007,2007,,"Dissertations, Academic|Creative Writing",NotFiction,Touch and go / | $c: by James Crews.,2007,0.9993802813559522,0
mdp.39015055799590_0,mdp.39015055799590,70706,random,"Graham, Laurie,",1947-,London|Fourth Estate|2002.,2002,2002,,Fiction|Young women,Fiction,The unfortunates / | $c: Laurie Graham.,2002,0.002117005737911728,0
mdp.39015066821045_2,mdp.39015066821045,84903,random,"Nagarkar, Kiran.",,"New Delhi|New York, NY|HarperCollins Publishers India, a joint venture with The India Today Group|2006.",2006,2006,,,Fiction,God's little soldier / | $c: Kiran Nagarkar.,2006,0.027150615833714208,0
mdp.39015049572210_1,mdp.39015049572210,51969,random,"Gamalinda, Eric,",1956-,Quezon City|Philippine Centennial Commission|University of the Philippines Press|c2000.,2000,2000,,,NotFiction,My sad republic / | $c: Eric Gamalinda.,2000,0.4930756016820505,0
mdp.39015063246667_2,mdp.39015063246667,45155,random,"Straight, Susan.",,New York|Pantheon Books|c2006.,2006,2006,,Teenage girls|Fiction|Plantation life|Racially mixed people|Women slaves,Novel|Historical fiction,A million nightingales / | $c: Susan Straight.,2006,0.026818776572891098,0
mdp.39015080862637_0,mdp.39015080862637,39420,random,"Cole-Adams, Kate.",,London|Quercus|2009.,2009,2009,,Fiction|Psychic trauma|Patients|Coma,Novel|Psychological fiction,Walking to the moon / | $c: Kate Cole-Adams.,2009,0.48911289788903706,0
mdp.39015058224133_1,mdp.39015058224133,46444,random,"Tielu, Apelu.",,"Canberra, Australia|Pandanus Books, Research School of Pacific and Asian Studies, The Australian National University|Sydney|Distributed by UNIREPS, University of New South Wales|c2003.",2003,2003,,,Novel,Forever in paradise / | $c: Apelu Tielu.,2003,0.004542944682931549,0
mdp.39015084104259_1,mdp.39015084104259,63937,random,"Evans, Diana,",1971-,London|Chatto & Windus|2009.,2009,2009,,Fiction|Family secrets|Dancers,Fiction,The wonder / | $c: Diana Evans.,2009,0.01695544437414579,0
