docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
uc1.32106012654197_1,uc1.32106012654197,31828,fantasy_oclc,"Lewis, C. S. (Clive Staples),",1898-1963.,New York|Macmillan|1952.,1952,1952,,,NotFiction,The voyage of the Dawn Treader. | $c: Illus. by Pauline Baynes.,1952,0.943858284749785,1
inu.30000054447648_0,inu.30000054447648,53240,fantasy_oclc,"White, T. H. (Terence Hanbury),",1906-1964.,London|Collins|1957.,1957,1957,,Arthurian romances,Fiction,The sword in the stone,1957,0.6175887738455909,1
mdp.39015005906592_0,mdp.39015005906592,33192,fantasy_oclc,"Bradbury, Ray,",1920-2012.,"New York|Bantam Books|1963, c1962.",1962,1962,,,Fiction,Something wicked this way comes,1962,0.6468112374049897,1
mdp.39015017693923_1,mdp.39015017693923,44834,fantasy_oclc,"Fyson, Jenny Grace.",,London|Oxford University Press|1964.,1964,1964,,,UnknownGenre,The three brothers of Ur. | $c: Illustrated by Victor G. Ambrus.,1964,0.1626806289424117,1
mdp.39015000543929_1,mdp.39015000543929,46764,fantasy_oclc,"Peake, Mervyn Laurence,",1911-1968.,London|Eyre & Spottiswoode|1959.,1959,1959,,,UnknownGenre,Titus alone.,1959,0.8796306398951439,1
mdp.39015030718657_2,mdp.39015030718657,50398,fantasy_loc|sf_loc,"Sturgeon, Theodore.",,New York|Funk & Wagnalls|1955.,1955,1955,,"Science fiction, American|Fantasy fiction, American",NotFiction,"A way home, stories of science fiction and fantasy | $c: [by] Theodore Sturgeon. Selected and with an introd. by Groff Conklin.",1955,0.8266166901827795,1
uc1.b3545524_2,uc1.b3545524,48582,fantasy_oclc,,,Chicago|Playboy Press|1966,1966,1964,,Science fiction,NotFiction,"The Playboy book of science fiction and fantasy, | $c: selected by the editors of Playboy.",1964,0.5338967866504737,1
mdp.49015003166726_1,mdp.49015003166726,91515,fantasy_loc,"Farmer, Philip Jos̩.",,"Burton, Mich.|Subterranean Press|2006.",2006,1967,,"Fantasy|Short stories|Science fiction, American",Fiction|Science fiction,The best of Philip Jos̩ Farmer,1967,0.625587211949236,1
mdp.39015002755190_0,mdp.39015002755190,52316,fantasy_oclc,"Saxton, Mark.",,Boston|Houghton Mifflin|1969.,1969,1969,,,UnknownGenre,"The Islar, a narrative of Lang III.",1969,0.7625436575018679,1
uc1.32106015420547_0,uc1.32106015420547,73349,fantasy_oclc,"Tolkien, J. R. R. (John Ronald Reuel),",1892-1973,Oxford|George Allen & Unwin|1954,1954,1954,,,Fiction,The fellowship of the ring : | being the first part of The Lord of the Rings,1954,0.9400917640744774,1
mdp.39015020709617_1,mdp.39015020709617,48697,fantasy_oclc,"Dick, Philip K.",,New York|Ace Books|c1969,1969,1969,,,Fiction,The preserving machine.,1969,0.6661729926487425,1
mdp.39076006980549,mdp.39076006980549,32315,fantasy_oclc,"Lawson, John (John Shults)",,New York|Crowell|1966,1966,1966,,,UnknownGenre,"You better come home with me, | $c: by John Lawson. Illustrated by Arnold Spilka.",1966,0.6179221380646608,1
mdp.39015017693923_0,mdp.39015017693923,45980,fantasy_oclc,"Fyson, Jenny Grace.",,London|Oxford University Press|1964.,1964,1964,,,UnknownGenre,The three brothers of Ur. | $c: Illustrated by Victor G. Ambrus.,1964,0.29189973360149674,1
mdp.39015010321076_0,mdp.39015010321076,38652,fantasy_oclc|sf_oclc,"Davies, L. P. (Leslie Purnell)",,"Garden City, N.Y.|Doubleday|1967.",1967,1967,,,NotFiction,Psychogeist | $c: [by] L. P. Davies.,1967,0.563119397408801,1
uc1.$b244812_2,uc1.$b244812,48524,random,"Shohet, Jacqueline.",,London|Harvill Press|1951,1951,1951,,,NotFiction,Jacob's ladder.,1951,0.03489847503851002,0
pst.000001681314_0,pst.000001681314,46226,random,"Sutcliff, Rosemary.",,Oxford|Oxford University Press|1950].,1950,1950,,Robin Hood (Legendary character),NotFiction,The Chronicles of Robin Hood / | $c: Illustrated by C. Walter Hodges.,1950,0.48009240697314803,0
mdp.39015058806400_1,mdp.39015058806400,47636,random,"Lugt, Arie van der.",,New York|Random House|c1954.,1954,1954,,Fiction|Physicians|Netherlands,Fiction,The crazy doctor / | $c: Arie van der Lugt ; translated from the Dutch by Alfred van Ameyden van Duym.,1954,0.051483706051450154,0
uc1.$b103269_1,uc1.$b103269,57337,random,"Winsor, Kathleen.",,New York|Putnam|1957,1957,1957,,,Fiction,"America, with love.",1957,0.13703757780711912,0
mdp.39015058806525_0,mdp.39015058806525,45883,random,"Schuder, Rosemarie.",,Berlin|Seven Seas Pub.|1965.,1965,1965,,,Fiction,Witch's son / | $c: by Rosemarie Schuder ; [Translated by Joan Becker],1965,0.10109992137084022,0
mdp.39015073494463,mdp.39015073494463,25430,random,,,"Washington, D.C.|Guild Press|c1969.",1969,1969,,Fiction|Gay erotic literature|Gay men,NotFiction,Ken Babcock's cherry.,1969,0.223341521274131,0
mdp.39015005093474_1,mdp.39015005093474,43511,random,"Powell, Anthony,",1905-2000.,"Boston|Little, Brown|c1957",1957,1957,,,NotFiction,At Lady Molly's.,1957,0.16128384684760347,0
mdp.39015066677249_1,mdp.39015066677249,33007,random,"Montherlant, Henry de,",1896-1972.,New York|Noonday Press|1957,1957,1957,,,NotFiction,Desert love.,1957,0.18971827822581422,0
mdp.39015030708112_2,mdp.39015030708112,61745,random,"O'Hara, John,",1905-1970.,New York|Random House|c1961.,1961,1961,cop.2,,NotFiction,Assembly / | $c: John O'Hara.,1961,0.11646680388781687,0
mdp.39015013281632_1,mdp.39015013281632,54535,random,"Tracy, Don,",1905-1976.,New York|Dial Press|1953.,1953,1953,,War of 1812|History | Fiction,NotFiction,Crimson is the Eastern Shore.,1953,0.24233129156512928,0
uc1.$b105503_1,uc1.$b105503,56676,random,"Slaughter, Frank G. (Frank Gill),",1908-2001.,"Garden City, N.Y.|Doubleday|1959.",1959,1959,,,Fiction,The thorn of Arimathea.,1959,0.7080981270056933,0
uc1.$b102763_1,uc1.$b102763,32861,random,"Gragg, Frances.",,"New York|Duell, Sloan and Pearce|c1950.",1950,1950,,,NotFiction,Golden Valley : | a novel of California / | $c: by Frances Gragg and George Palmer Putnam.,1950,0.17417931157747535,0
mdp.39015010524505_1,mdp.39015010524505,64124,random,"Wallach, Erica Glaser,",1922-,"Garden City, N.Y.|Doubleday|1967.",1967,1967,,Personal narratives|Soviet Union|Political prisoners,NotFiction,Light at midnight | $c: [by] Erica Wallach.,1967,0.40428141387998107,0
mdp.39015002750696_1,mdp.39015002750696,32889,random,"Roth, Arthur J.,",1925-,New York|T. Crowell|c1961,1961,1961,,,NotFiction,The shame of our wounds.,1961,0.4795752104096474,0
uc1.b3462074_2,uc1.b3462074,56142,random,"Hunter, Evan,",1926-2005.,New York|Simon and Schuster|1956.,1956,1956,,,Fiction,Second ending; | $c: a novel.,1956,0.14057604019933131,0
mdp.39015043799801_0,mdp.39015043799801,62839,random,"Blair, Clay,",1925-,New York|Dutton|1969.,1969,1969,,,UnknownGenre,The board room; | a novel.,1969,0.269380682534742,0
uc1.b3117335_1,uc1.b3117335,54034,random,"Caillou, Alan,",1914-,New York|Appleton-Century-Crofts|1962,1962,1962,,,NotFiction,Field of women | $c: [by] Alan Caillow [pseud.,1962,0.47654208662252845,0
uc1.32106014453754_1,uc1.32106014453754,34840,random,"Carr, John Dickson,",1906-1977,New York|Harper & Row|1963,1963,1963,,"Detective and mystery stories, American",Fiction,The men who explained miracles; | six short stories and a novelette,1963,0.6827646272226768,0
uc1.$b102763_0,uc1.$b102763,31203,random,"Gragg, Frances.",,"New York|Duell, Sloan and Pearce|c1950.",1950,1950,,,NotFiction,Golden Valley : | a novel of California / | $c: by Frances Gragg and George Palmer Putnam.,1950,0.20897255548581237,0
uc1.$b129195,uc1.$b129195,34622,random,"Polevoĭ, Boris.",,Moscow|Foreign Languages Pub. House|1955.,1955,1955,,,NotFiction,Shores of a new sea; | short stories.,1955,0.3379976950036308,0
uc1.$b119532_1,uc1.$b119532,39620,random,"Saville, Malcolm.",,London|Heinemann|1968.,1968,1968,,,Fiction,Power of three.,1968,0.36845755813358017,0
uc1.b4087579,uc1.b4087579,39223,random,"Bosworth, J. Allen.",,New York|Criterion Books|1963,1963,1963,,,NotFiction,A bird for Peter. | $c: Illustrated by Howard Simon.,1963,0.5904754419718609,0
uc1.b3347083_0,uc1.b3347083,64129,random,"Kenyon, F. W. (Frank Wilson),",1912-,"New York|Dodd, Mead|1966",1966,1966,,"1788-1824|In literature|Baron|Byron, George Gordon Byron",Fiction,"The absorbing fire; | the Byron legend, | $c: by F.W. Kenyon.",1966,0.0638176240576875,0
uc1.$b87098_2,uc1.$b87098,65058,random,"Charques, Dorothy.",,London|Murray|1952,1952,1952,,,NotFiction,Men like shadows.,1952,0.70363003442845,0
uc1.$b245068_0,uc1.$b245068,34845,random,"Van Druten, John,",1901-1957.,Melbourne|London|W. Heinemann|c1955.,1955,1955,,,NotFiction,The vicarious years / | $c: by John Van Druten.,1955,0.12544235988351224,0
mdp.39015003677203,mdp.39015003677203,48281,random,"Fosburgh, Hugh,",1916-,New York|Scribner|1955.,1955,1955,,,Fiction,The sound of white water.,1955,0.6590494049668651,0
uc1.$b103191_1,uc1.$b103191,35302,random,"Montague, Kate Bigelow.",,New York|J. Day Co.|1952,1952,1952,,,Fiction,Send the wise wind.,1952,0.2311553742752127,0
uc1.$b285096_1,uc1.$b285096,44949,random,"Maugham, W. Somerset (William Somerset),",1874-1965.,New York|Pyramid|c1963.,1963,1963,,,Fiction,Husbands and wives : | nine stories / | $c: by W. Somerset Maugham ; selected and with an introd. by Richard A. Cordell.,1963,0.10471361366561356,0
mdp.39015065331327_0,mdp.39015065331327,66530,random,"Zakrutkin, Vitaliĭ.",,Moscow|Foreign Languages Pub. House|1954.,1954,1954,,,Fiction,Floating stanitsa. | $c: [Translated from the Russian by Bernard Isaacs],1954,0.15735343751265152,0
mdp.39015016454616_1,mdp.39015016454616,48940,random,"Bonner, Paul.",,New York|Scribner|1959,1959,1959,,,Fiction,The art of Llewellyn Jones.,1959,0.09355860570447981,0
uc1.$b100790_0,uc1.$b100790,68178,random,"Harwood, Alice.",,Indianapolis|Bobbs-Merrill|1954,1954,1954,v. 1,,NotFiction,"The strangeling, | a Victorian novel.",1954,0.1402038338539663,0
uc1.b3810942_0,uc1.b3810942,45924,random,"Cloete, Stuart,",1897-1976.,Boston|Houghton Mifflin|1957.,1957,1957,,,NotFiction,The mask.,1957,0.6127201236156913,0
mdp.39015003472407_1,mdp.39015003472407,59737,random,"Auchincloss, Louis.",,Boston|Houghton Mifflin|1956.,1956,1956,,,Fiction,The great world and Timothy Colt.,1956,0.1198992060376498,0
pst.000001681314_1,pst.000001681314,47787,random,"Sutcliff, Rosemary.",,Oxford|Oxford University Press|1950].,1950,1950,,Robin Hood (Legendary character),NotFiction,The Chronicles of Robin Hood / | $c: Illustrated by C. Walter Hodges.,1950,0.6026483596168609,0
mdp.39015030701356,mdp.39015030701356,16831,random,"Derleth, August,",1909-1971.,"New York|Candlelight Press|1965|(2nd printing, September 1965)",1965,1965,,"Private investigators|England|Fiction|Pons, Solar (Fictitious character)",Mystery fiction|Fiction,The adventure of the Orient Express / | $c: by August Derleth ; with illustrations by Henry Lauritzen.,1965,0.38960687313520825,0
uc1.$b312841_0,uc1.$b312841,34410,random,"Willson, Meredith,",1902-1984.,"Garden City, N. Y.|Doubleday|1952.",1952,1952,,,NotFiction,Who did what to Fedalia?,1952,0.3330918246288596,0
mdp.39076002199037_1,mdp.39076002199037,36583,random,"Sutcliff, Rosemary.",,London|Oxford University Press|1952.,1952,1952,,Juvenile fiction|16th century|Social life and customs,Fiction,Brother Dusty-Feet / | $c: Rosemary Sutcliff ; illustrated by C. Walter Hodges.,1952,0.3820122719796399,0
mdp.39015002661273_1,mdp.39015002661273,53182,random,"Settle, Mary Lee.",,New York|Viking Press|1960.,1960,1960,,,UnknownGenre,"Know nothing, | a novel.",1960,0.32299138707423763,0
inu.32000009177983_0,inu.32000009177983,37147,random,"English, Isobel.",,London|A. Deutsch|1954,1954,1954,,,NotFiction,The key that rusts.,1954,0.2580924895924208,0
uc1.b3346772_1,uc1.b3346772,46414,random,"Benchley, Nathaniel,",1915-1981.,New York|McGraw-Hill|1966,1966,1966,,,Fiction,The monument; | a satiric novel.,1966,0.42642206422286755,0
mdp.39015030846771_1,mdp.39015030846771,31887,random,"Bowen, Elizabeth,",1899-1973.,"Freeport, N.Y.|Books for Libraries Press|1969",1969,1969,,,Fiction,Ann Lee's: | & other stories.,1969,0.27889300969091907,0
mdp.39015016424205_1,mdp.39015016424205,30574,random,"Mankowitz, Wolf.",,London|A. Deutsch|1957,1957,1957,,,NotFiction,The Mendelman fire.,1957,0.2667780379819987,0
mdp.39015053607191_0,mdp.39015053607191,31502,random,"Morris, Edita,",1902-,New York|G. Braziller|1967,1967,1967,,,Fiction,"Dear me, | and other tales from my native Sweden.",1967,0.2172014298386396,0
uc1.$b242576_1,uc1.$b242576,34643,random,"Fane, Julian,",1927-,New York|Reynal|1957,1957,1957,,,Fiction,Morning.,1957,0.25645389740481545,0
mdp.39015030846771_0,mdp.39015030846771,32301,random,"Bowen, Elizabeth,",1899-1973.,"Freeport, N.Y.|Books for Libraries Press|1969",1969,1969,,,Fiction,Ann Lee's: | & other stories.,1969,0.4459806826435088,0
