docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015066054712_2,mdp.39015066054712,105605,fantasy_loc,"Clayton, Jo.",,New York?|Guild America Books|c1989.,1986,1986,,"Fiction|Fantasy fiction, American|Slavery",Novel|Fantastic fiction,The Soul drinker,1986,0.996967608023735,1
uc1.b4463156_0,uc1.b4463156,40583,fantasy_oclc|sf_oclc,"Knight, Damon,",1922-2002,New York|Berkley Pub. : distributed by Putnam|c1980.,1980,1980,,,Fiction,The world and Thorinn,1980,0.9999899675725648,1
mdp.39015010918665_1,mdp.39015010918665,53283,fantasy_oclc,,,New York|Ace Fantasy Books|1984.,1984,1984,,,Fiction,Magicats!,1984,0.8217246621603677,1
uc1.32106006529629_0,uc1.32106006529629,58579,fantasy_oclc,"Martin, George R. R.",,New York|Poseidon Press|c1982.,1982,1982,,,Fiction,Fevre dream,1982,0.7054495700945996,1
mdp.39015019965972_0,mdp.39015019965972,82461,fantasy_oclc,"Gray, Alasdair.",,"New York|G. Braziller|1985, c1981.",1985,1985,,,Fiction,Lanark : | a life in 4 books,1985,0.7025381524054454,1
mdp.39015016854088_1,mdp.39015016854088,53481,fantasy_oclc,"Buck, William.",,Berkeley|University of California Press|1981.,1981,1981,,,Fiction,Mahabharata,1981,0.9801699065854074,1
mdp.39015059135650_2,mdp.39015059135650,57461,fantasy_oclc,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,1987,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon,1987,0.12847531319330677,1
mdp.39015049861092_0,mdp.39015049861092,33499,fantasy_oclc,"Kaye, Marvin.",,"Garden City, N.Y.|Doubleday|1981.",1981,1981,,,Fiction,The possession of Immanuel Wolf and other improbable tales,1981,0.8255068781470531,1
mdp.49015000704743_0,mdp.49015000704743,78709,fantasy_loc,"Lee, Tanith.",,"Sauk City, WI|Arkham House|c1986.",1986,1986,,"Fantasy fiction, English",Short stories,Dreams of dark and light : | the great short fiction,1986,0.8486883440879612,1
pst.000026005850_1,pst.000026005850,58359,fantasy_oclc,"Kushner, Ellen.",,London|Allen & Unwin|1987.,1987,1987,,,NotFiction,Swordspoint :  | a melodrama of manners,1987,0.8088058536503748,1
pst.000022355218_1,pst.000022355218,49096,fantasy_oclc,"Gibson, William,",1948-,"West Bloomfield, Mich.|Phantasia Press|1986.",1986,1986,,,NotFiction,Neuromancer,1986,0.9897707502403146,1
pst.000061658967_1,pst.000061658967,74737,fantasy_loc,"MacAvoy, R. A.",,"Garden City, N.Y.|Nelson Doubleday|c1984.",1984,1984,,"Fantasy fiction, American",Fiction,A trio for lute,1984,0.9710771009185705,1
mdp.39015069115130_1,mdp.39015069115130,86669,fantasy_loc,"Williams, Tad.",,New York|DAW Books|Distributed by New American Library|1988.,1988,1988,,"Fantasy fiction, American",Novel|Fantastic fiction,The dragonbone chair,1988,0.9990275663599162,1
mdp.39015069174335_1,mdp.39015069174335,52482,fantasy_loc,"Lansdale, Joe R.,",1951-,"Shingletown, CA.|Mark V. Ziesing|1989.",1989,1989,,"Horror tales, American|Fantasy fiction, American",Short stories,By bizarre hands : | stories,1989,0.5729570367976379,1
mdp.39076000986831_1,mdp.39076000986831,43891,fantasy_oclc,"Bradley, Marion Zimmer.",,New York|Ballantine Books|1985.,1985,1985,,,Fiction,Night's daughter : | a novel,1985,0.9860357338519701,1
mdp.39015008600119_1,mdp.39015008600119,56583,fantasy_oclc,"Delany, Samuel R.",,Toronto|New York|Bantam Books|1984.,1984,1984,,,Fiction,Stars in my pocket like grains of sand,1984,0.9681192451169245,1
mdp.39015010748435_1,mdp.39015010748435,70022,fantasy_oclc,"Anthony, Piers.",,New York|Ballantine|c1983.,1983,1983,,,Fiction,On a pale horse,1983,0.9207628545119929,1
mdp.39015013303212_1,mdp.39015013303212,46762,fantasy_oclc,"Lee, Tanith.",,"New York, N.Y.|Daw Books|1983.",1983,1983,,,Fiction,"Red as blood, or, Tales from the Sisters Grimmer",1983,0.8825423844256421,1
pst.000061658967_3,pst.000061658967,76172,fantasy_loc,"MacAvoy, R. A.",,"Garden City, N.Y.|Nelson Doubleday|c1984.",1984,1984,,"Fantasy fiction, American",Fiction,A trio for lute,1984,0.995727140970896,1
pst.000058490631_2,pst.000058490631,78026,fantasy_oclc,"King, Stephen,",1947-,New York|Random House|c1984.,1984,1984,,Quests (Expeditions)|Mothers and sons|Fiction|Boys|Talismans,Fiction|Fantasy fiction,The talisman : | a novel,1984,0.9368838034949295,1
mdp.39015059135650_0,mdp.39015059135650,57200,fantasy_oclc,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,1987,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon,1987,0.563780149272808,1
pst.000058490631_0,pst.000058490631,82857,fantasy_oclc,"King, Stephen,",1947-,New York|Random House|c1984.,1984,1984,,Quests (Expeditions)|Mothers and sons|Fiction|Boys|Talismans,Fiction|Fantasy fiction,The talisman : | a novel,1984,0.6977933387304573,1
uc1.32106006529629_2,uc1.32106006529629,57802,fantasy_oclc,"Martin, George R. R.",,New York|Poseidon Press|c1982.,1982,1982,,,Fiction,Fevre dream,1982,0.9919820806094877,1
uc1.32106006558255_1,uc1.32106006558255,35505,fantasy_oclc,"Carroll, Jonathan,",1949-,New York|Viking Press|c1983.,1983,1983,,,Fiction,Voice of our shadow,1983,0.055792017953050735,1
mdp.39015016854088_0,mdp.39015016854088,56502,fantasy_oclc,"Buck, William.",,Berkeley|University of California Press|1981.,1981,1981,,,Fiction,Mahabharata,1981,0.9237572080931952,1
mdp.39015049861092_1,mdp.39015049861092,35099,fantasy_oclc,"Kaye, Marvin.",,"Garden City, N.Y.|Doubleday|1981.",1981,1981,,,Fiction,The possession of Immanuel Wolf and other improbable tales,1981,0.3392012014066931,1
inu.30000036960361_1,inu.30000036960361,70076,fantasy_oclc|sf_oclc,"Banks, Iain,",1954-,"New York, N.Y.|HarperPaperbacks|c1989.",1989,1989,,,Fiction,The player of games,1989,0.9260155569679797,1
mdp.39015010748435_0,mdp.39015010748435,68195,fantasy_oclc,"Anthony, Piers.",,New York|Ballantine|c1983.,1983,1983,,,Fiction,On a pale horse,1983,0.9588599332044617,1
pst.000026005850_0,pst.000026005850,61568,fantasy_oclc,"Kushner, Ellen.",,London|Allen & Unwin|1987.,1987,1987,,,NotFiction,Swordspoint :  | a melodrama of manners,1987,0.6485023670947268,1
mdp.39015056894309_1,mdp.39015056894309,66399,fantasy_oclc,"Tilley, Patrick.",,"London|Severn House|1984, c1983.",1983,1983,,,Fiction,Cloud warrior,1983,0.9960733677705781,1
mdp.39015062109072_1,mdp.39015062109072,46273,fantasy_loc|fantasy_oclc,"Adams, Douglas,",1952-2001.,New York|Simon and Schuster|c1987.,1987,1987,,,Fiction,Dirk Gently's Holistic Detective Agency,1987,0.6343564185399261,1
uc1.32106006725334_0,uc1.32106006725334,52146,fantasy_loc,"Yolen, Jane.",,New York|Schocken Books|1983.,1983,1983,,"Fantasy fiction, American",Fiction,Tales of wonder,1983,0.9767841437915992,1
mdp.49015000704743_1,mdp.49015000704743,82522,fantasy_loc,"Lee, Tanith.",,"Sauk City, WI|Arkham House|c1986.",1986,1986,,"Fantasy fiction, English",Short stories,Dreams of dark and light : | the great short fiction,1986,0.871722968320351,1
mdp.39015006579224_0,mdp.39015006579224,91205,fantasy_oclc,"Crowley, John,",1942-,"Toronto|New York|Bantam Books|c1983, c1981.",1981,1981,,,Fiction,"Little, big",1981,0.6002868308088618,1
mdp.39015013272789_0,mdp.39015013272789,60918,fantasy_loc,,,New York|Garland Pub.|1986.,1986,1986,,"Fantasy fiction, American|Historical fiction",Fiction|Bibliographies,Alternative histories : | eleven stories of the world as it might have been,1986,0.4595346152294359,1
mdp.39015056817664_1,mdp.39015056817664,77825,fantasy_loc,"Elgin, Suzette Haden.",,"Garden City, N.Y.|Nelson Doubleday|c1981.",1981,1981,,"Fantasy fiction, American",Fiction,The Ozark trilogy,1981,0.09048545822017971,1
mdp.39015013272789_2,mdp.39015013272789,61509,fantasy_loc,,,New York|Garland Pub.|1986.,1986,1986,,"Fantasy fiction, American|Historical fiction",Fiction|Bibliographies,Alternative histories : | eleven stories of the world as it might have been,1986,0.2511213723427547,1
uc1.b4974688_1,uc1.b4974688,69053,fantasy_oclc,"Beauchemin, Yves,",1941-,New York|Henry Holt|1986.,1986,1986,,,NotFiction,The alley cat : | a novel,1986,0.01658554763050788,1
mdp.39015066054712_1,mdp.39015066054712,108598,fantasy_loc,"Clayton, Jo.",,New York?|Guild America Books|c1989.,1986,1986,,"Fiction|Fantasy fiction, American|Slavery",Novel|Fantastic fiction,The Soul drinker,1986,0.9937988176292026,1
mdp.39015019965972_2,mdp.39015019965972,85530,fantasy_oclc,"Gray, Alasdair.",,"New York|G. Braziller|1985, c1981.",1985,1985,,,Fiction,Lanark : | a life in 4 books,1985,0.469963902381594,1
mdp.39015069115130_2,mdp.39015069115130,89324,fantasy_loc,"Williams, Tad.",,New York|DAW Books|Distributed by New American Library|1988.,1988,1988,,"Fantasy fiction, American",Novel|Fantastic fiction,The dragonbone chair,1988,0.995534886739302,1
mdp.39076000986831_0,mdp.39076000986831,42780,fantasy_oclc,"Bradley, Marion Zimmer.",,New York|Ballantine Books|1985.,1985,1985,,,Fiction,Night's daughter : | a novel,1985,0.9961332332343782,1
pst.000012368204_0,pst.000012368204,30672,fantasy_oclc,"Alexander, Lloyd.",,New York|Dell Pub. Co.|1985.,1985,1985,,,NotFiction,The black cauldron,1985,0.9811818859595823,1
mdp.49015000704743_2,mdp.49015000704743,81111,fantasy_loc,"Lee, Tanith.",,"Sauk City, WI|Arkham House|c1986.",1986,1986,,"Fantasy fiction, English",Short stories,Dreams of dark and light : | the great short fiction,1986,0.9253832139847287,1
mdp.39015014154846_0,mdp.39015014154846,65385,fantasy_oclc,"Silverberg, Robert.",,New York|Arbor House|c1982.,1982,1982,,,Fiction,Majipoor chronicles : | a novel,1982,0.9657787012741491,1
uc1.b4463156_1,uc1.b4463156,42863,fantasy_oclc|sf_oclc,"Knight, Damon,",1922-2002,New York|Berkley Pub. : distributed by Putnam|c1980.,1980,1980,,,Fiction,The world and Thorinn,1980,0.9996800228086439,1
mdp.39015066054712_3,mdp.39015066054712,106894,fantasy_loc,"Clayton, Jo.",,New York?|Guild America Books|c1989.,1986,1986,,"Fiction|Fantasy fiction, American|Slavery",Novel|Fantastic fiction,The Soul drinker,1986,0.9932084553902163,1
uc1.b4974688_2,uc1.b4974688,68161,fantasy_oclc,"Beauchemin, Yves,",1941-,New York|Henry Holt|1986.,1986,1986,,,NotFiction,The alley cat : | a novel,1986,0.013193195690215759,1
mdp.39015013272789_1,mdp.39015013272789,61439,fantasy_loc,,,New York|Garland Pub.|1986.,1986,1986,,"Fantasy fiction, American|Historical fiction",Fiction|Bibliographies,Alternative histories : | eleven stories of the world as it might have been,1986,0.5750840848822091,1
mdp.39015046394428_0,mdp.39015046394428,43955,fantasy_oclc,"Bell, Clare.",,London|Grafton|1988.,1988,1988,,,Fiction,Ratha's creature,1988,0.999996085408888,1
mdp.39015004984947_1,mdp.39015004984947,58066,fantasy_loc,"Ellison, Harlan.",,"Huntington Woods, Mich.|Phantasia Press|1982.",1982,1982,,"Horror tales, American|Fantasy fiction, American",Fiction,Stalking the nightmare,1982,0.9524688336939376,1
mdp.39015059135650_1,mdp.39015059135650,60892,fantasy_oclc,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,1987,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon,1987,0.07012298165542166,1
pst.000021750151_1,pst.000021750151,95959,fantasy_oclc,"Park, Paul,",1954-,New York|Guild America Books|c1989.,1987,1987,,,NotFiction,The sugar festival,1987,0.9039462478224617,1
mdp.39015014443868_0,mdp.39015014443868,55546,fantasy_oclc,"Wrede, Patricia C.,",1953-,New York|ACE Fantasy Books|1984.,1984,1984,,,Fiction,The seven towers,1984,0.9374035369706696,1
mdp.39015056801932_2,mdp.39015056801932,55694,fantasy_oclc,"Hodgell, P. C. (Patricia C.)",,"New York|Atheneum|1986], c1985.",1985,1985,,,Fiction,Dark of the moon,1985,0.9995266205449207,1
mdp.39015008600119_0,mdp.39015008600119,55814,fantasy_oclc,"Delany, Samuel R.",,Toronto|New York|Bantam Books|1984.,1984,1984,,,Fiction,Stars in my pocket like grains of sand,1984,0.9315676724726841,1
mdp.39015056894309_0,mdp.39015056894309,65389,fantasy_oclc,"Tilley, Patrick.",,"London|Severn House|1984, c1983.",1983,1983,,,Fiction,Cloud warrior,1983,0.9931178484949521,1
wu.89014733737_1,wu.89014733737,55805,random,"Seymour-Davies, Hugh.",,London|Constable|1988.,1988,1988,,Social life and customs|Rural regions|Andalusia|Spain|Social life|Rural conditions,NotFiction,The bottlebrush tree : | a village in Andalusia / | $c: Hugh Seymour-Davies.,1988,0.28339585302770653,0
uc1.b4421476_1,uc1.b4421476,53544,random,"Lindbergh, Reeve.",,"Garden City, N.Y.|Doubleday|1983.",1983,1983,,,Fiction,Moving to the country / | $c: Reeve Lindbergh Brown.,1983,0.004822014044958476,0
mdp.39015010728999_0,mdp.39015010728999,66487,random,,,"Wainscott, N.Y.|Pushcart Press|c1985.",1985,1985,,,Fiction,The Ploughshares reader : | new fiction for the eighties / | $c: edited and with an introduction by DeWitt Henry.,1985,0.09614582629430446,0
mdp.39015013104594_1,mdp.39015013104594,36658,random,"Raven, Simon,",1927-,London|F. Muller|1988.,1988,1988,,,Fiction,New seed for old : | a novel / | $c: by Simon Raven.,1988,0.06370567567873969,0
uc1.b4948503_2,uc1.b4948503,56576,random,"Bogarde, Dirk,",1921-1999,London|Chatto and Windus|1980.,1980,1980,,Fiction in English,NotFiction,A gentle occupation : | a novel / | $c: by Dirk Bogarde.,1980,0.4894568090560638,0
mdp.39015041293021_1,mdp.39015041293021,31234,random,"Soaba, Russell.",,"Washington, D.C. : Three Continents Press|c1985.",1985,1985,,Fiction|Papua New Guinean literature (English),Fiction,Maiba : | a Papuan novel / | $c: Russell Soaba.,1985,0.11849459615833162,0
uc1.32106006970906,uc1.32106006970906,34754,random,"Strand, Mark,",1934-,New York|Knopf|1985.,1985,1985,,Manners and customs|Fiction,Fiction,Mr. and Mrs. Baby and other stories / | $c: by Mark Strand.,1985,0.11007212999846824,0
pst.000014226519_0,pst.000014226519,92380,random,,,New York|Bonanza Books|Distributed by Crown Publishers|1987.,1987,1987,,"Short stories, American|20th century|American fiction|Baseball stories, American",NotFiction,On the diamond : | a treasury of baseball stories / | $c: edited and with an introduction by Martin H. Greenberg.,1987,0.0601321683361155,0
mdp.39015066071658_2,mdp.39015066071658,66578,random,"Rashke, Richard L.",,Boston|Houghton Mifflin|1982.,1982,1982,,"Poland|Holocaust, Jewish (1939-1945)|Sobibór (Concentration camp)",NotFiction|Bibliographies,Escape from Sobibor / | $c: Richard Rashke.,1982,0.10438819675914106,0
pst.000014249471_0,pst.000014249471,86129,random,"Marsh, Ngaio,",1895-1982.,"Garden City, N.Y.|Nelson Doubleday, Inc.|c1980.",1980,1980,,Detective and mystery stories,NotFiction,Photo finish and two other great mysteries / | $c: Ngaio Marsh.,1980,0.36704004393386175,0
mdp.39015033517122,mdp.39015033517122,33491,random,"Bandler, Faith.",,"Glebe, N.S.W.|Wild & Woolley|c1984.",1984,1984,,,UnknownGenre,"Welou, my brother.",1984,0.00024359888183028645,0
mdp.39015010728999_2,mdp.39015010728999,68277,random,,,"Wainscott, N.Y.|Pushcart Press|c1985.",1985,1985,,,Fiction,The Ploughshares reader : | new fiction for the eighties / | $c: edited and with an introduction by DeWitt Henry.,1985,0.11705099649115928,0
uc1.b4948503_0,uc1.b4948503,56235,random,"Bogarde, Dirk,",1921-1999,London|Chatto and Windus|1980.,1980,1980,,Fiction in English,NotFiction,A gentle occupation : | a novel / | $c: by Dirk Bogarde.,1980,0.43377221333165883,0
uc1.b3463023_0,uc1.b3463023,47835,random,"Hedin, Mary.",,Iowa City|University of Iowa Press|c1980.,1980,1980,,,Fiction,Fly away home : | eighteen short stories / | $c: by Mary Hedin.,1980,0.4167098534194015,0
wu.89014307284_1,wu.89014307284,47314,random,"Gerber, Alain,",1943-,San Francisco|Mercury House|c1987.,1987,1987,,,Fiction,Rumor of an elephant : | a novel / | $c: by Alain Gerber ; translated by Jeremy Leggatt.,1987,0.3813868866361066,0
inu.39000000158191_0,inu.39000000158191,46538,random,"Clanchy, John.",,"St. Lucia, Qld.|University of Queensland Press|1989.",1989,1989,,,Fiction,Homecoming : | three novellas / | $c: John Clanchy.,1989,0.3695960271120351,0
mdp.39015011235275_0,mdp.39015011235275,30096,random,"Auchincloss, Louis.",,Boston|Houghton Mifflin Company|1986.,1986,1986,,,Fiction|Publishers' advertisements,Diary of a yuppie / | $c: Louis Auchincloss.,1986,0.0031360613514216595,0
inu.30000002191439_1,inu.30000002191439,38138,random,"Bialonwu, Uche.",,Ikeja|Longman Nigeria|1988.,1988,1988,,,Fiction,The long claws of fate / | $c: Uche Bialonwu.,1988,0.07687752531533909,0
pst.000014249471_2,pst.000014249471,83623,random,"Marsh, Ngaio,",1895-1982.,"Garden City, N.Y.|Nelson Doubleday, Inc.|c1980.",1980,1980,,Detective and mystery stories,NotFiction,Photo finish and two other great mysteries / | $c: Ngaio Marsh.,1980,0.44971882887718345,0
pst.000014249471_3,pst.000014249471,87591,random,"Marsh, Ngaio,",1895-1982.,"Garden City, N.Y.|Nelson Doubleday, Inc.|c1980.",1980,1980,,Detective and mystery stories,NotFiction,Photo finish and two other great mysteries / | $c: Ngaio Marsh.,1980,0.48164560030384557,0
mdp.39015031601746,mdp.39015031601746,41498,random,"Fall, Aminata Sow.",,"Harlow, Essex|Longman|1981.",1981,1981,,,Fiction,"The beggars' strike, or, The dregs of society / | $c: Aminata Sow Fall ; translated by Dorothy S. Blair.",1981,0.002526233979006869,0
uc1.b4386163_0,uc1.b4386163,37974,random,"Steele, Max,",1922-,"Chapel Hill, N.C.|Algonquin Books|Dallas, Tex.|Taylor Pub. Co.|1988.",1988,1988,,,Fiction,The hat of my mother : | stories / | $c: by Max Steele.,1988,0.006917626873221833,0
wu.89014733737_0,wu.89014733737,53035,random,"Seymour-Davies, Hugh.",,London|Constable|1988.,1988,1988,,Social life and customs|Rural regions|Andalusia|Spain|Social life|Rural conditions,NotFiction,The bottlebrush tree : | a village in Andalusia / | $c: Hugh Seymour-Davies.,1988,0.8138930294241282,0
mdp.39015013132827_2,mdp.39015013132827,48969,random,"Boyle, T. Coraghessan.",,New York|Viking|1984.,1984,1984,,,Fiction,Budding prospects : | a pastoral / | $c: T. Coraghessan Boyle.,1984,0.8827170759334498,0
inu.30000021364132,inu.30000021364132,27731,random,"Odur, Agum C. (Agum Charles),",1957-,Dar es Salaam|MPB Enterprises|1988.,1988,1988,,,Fiction,Money oh! money : | and other stories / | $c: Agum C. Odur.,1988,0.0166300280884531,0
mdp.39015018594930_0,mdp.39015018594930,56828,random,"Hearon, Shelby,",1931-,New York|Atheneum|1985.,1985,1985,,,Fiction,A small town / | $c: Shelby Hearon.,1985,0.0025838044752580845,0
uc1.32106017382521_0,uc1.32106017382521,75368,random,,,Beijing|Foreign Languages Press|1980,1980,1980,v.1,,Fiction,Outlaws of the marsh / | $c: by Shi Nai'an and Luo Guanzhong ; translated by Sidney Shapiro,1980,0.010955370307890906,0
mdp.39015018594930_1,mdp.39015018594930,57913,random,"Hearon, Shelby,",1931-,New York|Atheneum|1985.,1985,1985,,,Fiction,A small town / | $c: Shelby Hearon.,1985,0.012250144720237128,0
mdp.39015050246373_0,mdp.39015050246373,40807,random,"McAleer, John J.",,"Woodstock, Vt.|Foul Play Press|c1988.",1988,1988,,,Fiction,"Coign of vantage, or, The Boston Athenaeum murders / | $c: John McAleer.",1988,0.0624043729899651,0
mdp.39015011235275_1,mdp.39015011235275,31621,random,"Auchincloss, Louis.",,Boston|Houghton Mifflin Company|1986.,1986,1986,,,Fiction|Publishers' advertisements,Diary of a yuppie / | $c: Louis Auchincloss.,1986,0.022377363762604855,0
uc1.b3463023_1,uc1.b3463023,48587,random,"Hedin, Mary.",,Iowa City|University of Iowa Press|c1980.,1980,1980,,,Fiction,Fly away home : | eighteen short stories / | $c: by Mary Hedin.,1980,0.4690981297092284,0
mdp.39015066071658_1,mdp.39015066071658,57030,random,"Rashke, Richard L.",,Boston|Houghton Mifflin|1982.,1982,1982,,"Poland|Holocaust, Jewish (1939-1945)|Sobibór (Concentration camp)",NotFiction|Bibliographies,Escape from Sobibor / | $c: Richard Rashke.,1982,0.15707179506483854,0
mdp.39015038145077_0,mdp.39015038145077,64974,random,"Nagibin, I͡Uriĭ,",1920-1994.,Moscow|Raduga Publishers|c1988.,1988,1988,,,Fiction,An unwritten story by Somerset Maugham : | novellas / | $c: Yu. Nagibin.,1988,0.4410771867862027,0
mdp.39015014881778_1,mdp.39015014881778,50808,random,"Valerio, Anthony,",1940-,New York|Freundlich Books|Distributed by Scribner|c1986.,1986,1986,,Italians|Italian Americans,NotFiction|ContainsBiogMaterial,Valentino and the great Italians / | $c: according to Anthony Valerio.,1986,0.002798767021968837,0
uc1.32106009009769_1,uc1.32106009009769,43299,random,"Hrabal, Bohumil,",1914-1997,San Diego|New York|Harcourt Brace Jovanovich|1989.,1989,1989,,History | Fiction,Fiction,I served the King of England / | $c: Bohumil Hrabal ; translated from the Czech by Paul Wilson.,1989,0.13486109068894217,0
mdp.39015013132827_1,mdp.39015013132827,49347,random,"Boyle, T. Coraghessan.",,New York|Viking|1984.,1984,1984,,,Fiction,Budding prospects : | a pastoral / | $c: T. Coraghessan Boyle.,1984,0.22017595328864167,0
wu.89014307284_0,wu.89014307284,50461,random,"Gerber, Alain,",1943-,San Francisco|Mercury House|c1987.,1987,1987,,,Fiction,Rumor of an elephant : | a novel / | $c: by Alain Gerber ; translated by Jeremy Leggatt.,1987,0.38082655933601195,0
mdp.39015041293021_0,mdp.39015041293021,31798,random,"Soaba, Russell.",,"Washington, D.C. : Three Continents Press|c1985.",1985,1985,,Fiction|Papua New Guinean literature (English),Fiction,Maiba : | a Papuan novel / | $c: Russell Soaba.,1985,0.0294259865232311,0
inu.30000002191439_0,inu.30000002191439,37974,random,"Bialonwu, Uche.",,Ikeja|Longman Nigeria|1988.,1988,1988,,,Fiction,The long claws of fate / | $c: Uche Bialonwu.,1988,0.004223295337237015,0
mdp.39015038145077_1,mdp.39015038145077,66990,random,"Nagibin, I͡Uriĭ,",1920-1994.,Moscow|Raduga Publishers|c1988.,1988,1988,,,Fiction,An unwritten story by Somerset Maugham : | novellas / | $c: Yu. Nagibin.,1988,0.23670703980693467,0
mdp.39015048908365_1,mdp.39015048908365,56510,random,"Musaraj, Shevqet.",,"Tirana|""8 Nëntori""|1981.",1981,1981,v.2,,Fiction,Before the dawn : | a novel / | $c: Shevqet Musaraj.,1981,0.0036463469675610182,0
mdp.39015000512015_1,mdp.39015000512015,43602,random,"Gold, Herbert,",1924-,New York|Arbor House|c1982.,1982,1982,,,Fiction,True love / | $c: by Herbert Gold.,1982,0.10316815815365485,0
pst.000050309191_2,pst.000050309191,47326,random,"Segura, Chris.",,"Baton Rouge, La.|Inkwell Publications|c1984.",1984,1984,,In art|Cajuns in art|Cajuns|Fiction|Social life and customs,Fiction,Bayou / | $c: forty short stories by Chris Segura ; forty paintings by George Rodrigue.,1984,0.8309638351254705,0
