docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015062109072_1,mdp.39015062109072,46273,fantasy_loc|fantasy_oclc,"Adams, Douglas,",1952-2001.,New York|Simon and Schuster|c1987.,1987,1987,,,Fiction,Dirk Gently's Holistic Detective Agency,1987,0.912146212481928,1
mdp.39015014154846_0,mdp.39015014154846,65385,fantasy_oclc,"Silverberg, Robert.",,New York|Arbor House|c1982.,1982,1982,,,Fiction,Majipoor chronicles : | a novel,1982,0.9982068363962243,1
mdp.39015056817664_0,mdp.39015056817664,77280,fantasy_loc,"Elgin, Suzette Haden.",,"Garden City, N.Y.|Nelson Doubleday|c1981.",1981,1981,,"Fantasy fiction, American",Fiction,The Ozark trilogy,1981,0.374016762471445,1
mdp.39015006579224_0,mdp.39015006579224,91205,fantasy_oclc,"Crowley, John,",1942-,"Toronto|New York|Bantam Books|c1983, c1981.",1981,1981,,,Fiction,"Little, big",1981,0.6815970545457113,1
mdp.39015013303212_0,mdp.39015013303212,43775,fantasy_oclc,"Lee, Tanith.",,"New York, N.Y.|Daw Books|1983.",1983,1983,,,Fiction,"Red as blood, or, Tales from the Sisters Grimmer",1983,0.9999387241651293,1
mdp.39015059135650_1,mdp.39015059135650,60892,fantasy_oclc,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,1987,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon,1987,0.024372166739890063,1
pst.000021750151_1,pst.000021750151,95959,fantasy_oclc,"Park, Paul,",1954-,New York|Guild America Books|c1989.,1987,1987,,,NotFiction,The sugar festival,1987,0.9686588890425355,1
mdp.39076000986831_0,mdp.39076000986831,42780,fantasy_oclc,"Bradley, Marion Zimmer.",,New York|Ballantine Books|1985.,1985,1985,,,Fiction,Night's daughter : | a novel,1985,0.9999614200678993,1
mdp.39015016854088_1,mdp.39015016854088,53481,fantasy_oclc,"Buck, William.",,Berkeley|University of California Press|1981.,1981,1981,,,Fiction,Mahabharata,1981,0.9971525742595613,1
uc1.32106006529629_0,uc1.32106006529629,58579,fantasy_oclc,"Martin, George R. R.",,New York|Poseidon Press|c1982.,1982,1982,,,Fiction,Fevre dream,1982,0.7118766202551967,1
mdp.49015000704743_2,mdp.49015000704743,81111,fantasy_loc,"Lee, Tanith.",,"Sauk City, WI|Arkham House|c1986.",1986,1986,,"Fantasy fiction, English",Short stories,Dreams of dark and light : | the great short fiction,1986,0.9977383472509899,1
uc1.32106005561946_1,uc1.32106005561946,50630,fantasy_oclc,"Morris, Janet,",1946-,"New York, N.Y.|Baen Enterprises|Distributed by Simon and Schuster|c1985.",1985,1985,,,Fiction,Beyond the veil,1985,0.9414522406447648,1
pst.000061658967_3,pst.000061658967,76172,fantasy_loc,"MacAvoy, R. A.",,"Garden City, N.Y.|Nelson Doubleday|c1984.",1984,1984,,"Fantasy fiction, American",Fiction,A trio for lute,1984,0.9998652029023002,1
mdp.39015046394428_1,mdp.39015046394428,43570,fantasy_oclc,"Bell, Clare.",,London|Grafton|1988.,1988,1988,,,Fiction,Ratha's creature,1988,0.9999998047198014,1
mdp.39015019965972_2,mdp.39015019965972,85530,fantasy_oclc,"Gray, Alasdair.",,"New York|G. Braziller|1985, c1981.",1985,1985,,,Fiction,Lanark : | a life in 4 books,1985,0.8398975414354338,1
mdp.39015059135650_0,mdp.39015059135650,57200,fantasy_oclc,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,1987,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon,1987,0.6555850440173586,1
pst.000021750151_0,pst.000021750151,98742,fantasy_oclc,"Park, Paul,",1954-,New York|Guild America Books|c1989.,1987,1987,,,NotFiction,The sugar festival,1987,0.9902787404453421,1
mdp.39015016854088_0,mdp.39015016854088,56502,fantasy_oclc,"Buck, William.",,Berkeley|University of California Press|1981.,1981,1981,,,Fiction,Mahabharata,1981,0.9832021787525289,1
uc1.32106006529629_1,uc1.32106006529629,59572,fantasy_oclc,"Martin, George R. R.",,New York|Poseidon Press|c1982.,1982,1982,,,Fiction,Fevre dream,1982,0.9908879911286556,1
mdp.39015010918665_0,mdp.39015010918665,51262,fantasy_oclc,,,New York|Ace Fantasy Books|1984.,1984,1984,,,Fiction,Magicats!,1984,0.9301229109483006,1
mdp.39015013272789_2,mdp.39015013272789,61509,fantasy_loc,,,New York|Garland Pub.|1986.,1986,1986,,"Fantasy fiction, American|Historical fiction",Fiction|Bibliographies,Alternative histories : | eleven stories of the world as it might have been,1986,0.062251536030877574,1
mdp.39015066054712_3,mdp.39015066054712,106894,fantasy_loc,"Clayton, Jo.",,New York?|Guild America Books|c1989.,1986,1986,,"Fiction|Fantasy fiction, American|Slavery",Novel|Fantastic fiction,The Soul drinker,1986,0.9985145934752754,1
mdp.39015049861092_1,mdp.39015049861092,35099,fantasy_oclc,"Kaye, Marvin.",,"Garden City, N.Y.|Doubleday|1981.",1981,1981,,,Fiction,The possession of Immanuel Wolf and other improbable tales,1981,0.32188215344676385,1
mdp.39015056817664_2,mdp.39015056817664,75952,fantasy_loc,"Elgin, Suzette Haden.",,"Garden City, N.Y.|Nelson Doubleday|c1981.",1981,1981,,"Fantasy fiction, American",Fiction,The Ozark trilogy,1981,0.9275113990768161,1
uc1.b4974688_0,uc1.b4974688,66231,fantasy_oclc,"Beauchemin, Yves,",1941-,New York|Henry Holt|1986.,1986,1986,,,NotFiction,The alley cat : | a novel,1986,0.0001977118607010076,1
mdp.39015056817664_1,mdp.39015056817664,77825,fantasy_loc,"Elgin, Suzette Haden.",,"Garden City, N.Y.|Nelson Doubleday|c1981.",1981,1981,,"Fantasy fiction, American",Fiction,The Ozark trilogy,1981,0.2398186760962743,1
pst.000026005850_0,pst.000026005850,61568,fantasy_oclc,"Kushner, Ellen.",,London|Allen & Unwin|1987.,1987,1987,,,NotFiction,Swordspoint :  | a melodrama of manners,1987,0.5478397262175724,1
mdp.39015069174335_1,mdp.39015069174335,52482,fantasy_loc,"Lansdale, Joe R.,",1951-,"Shingletown, CA.|Mark V. Ziesing|1989.",1989,1989,,"Horror tales, American|Fantasy fiction, American",Short stories,By bizarre hands : | stories,1989,0.30360068621017916,1
uc1.b4463156_1,uc1.b4463156,42863,fantasy_oclc|sf_oclc,"Knight, Damon,",1922-2002,New York|Berkley Pub. : distributed by Putnam|c1980.,1980,1980,,,Fiction,The world and Thorinn,1980,0.999974597913413,1
mdp.39015069115130_1,mdp.39015069115130,86669,fantasy_loc,"Williams, Tad.",,New York|DAW Books|Distributed by New American Library|1988.,1988,1988,,"Fantasy fiction, American",Novel|Fantastic fiction,The dragonbone chair,1988,0.9999801256861768,1
mdp.39015066054712_2,mdp.39015066054712,105605,fantasy_loc,"Clayton, Jo.",,New York?|Guild America Books|c1989.,1986,1986,,"Fiction|Fantasy fiction, American|Slavery",Novel|Fantastic fiction,The Soul drinker,1986,0.9994954254924695,1
mdp.39015056894309_1,mdp.39015056894309,66399,fantasy_oclc,"Tilley, Patrick.",,"London|Severn House|1984, c1983.",1983,1983,,,Fiction,Cloud warrior,1983,0.9947849238338741,1
mdp.39015069115130_3,mdp.39015069115130,83528,fantasy_loc,"Williams, Tad.",,New York|DAW Books|Distributed by New American Library|1988.,1988,1988,,"Fantasy fiction, American",Novel|Fantastic fiction,The dragonbone chair,1988,0.9999894113406859,1
mdp.39015014443868_0,mdp.39015014443868,55546,fantasy_oclc,"Wrede, Patricia C.,",1953-,New York|ACE Fantasy Books|1984.,1984,1984,,,Fiction,The seven towers,1984,0.9908373256055533,1
pst.000061658967_1,pst.000061658967,74737,fantasy_loc,"MacAvoy, R. A.",,"Garden City, N.Y.|Nelson Doubleday|c1984.",1984,1984,,"Fantasy fiction, American",Fiction,A trio for lute,1984,0.999123217723871,1
mdp.39015010391855_0,mdp.39015010391855,61242,fantasy_oclc,"Courlander, Harold,",1908-1996.,"New York|Crown|1985], c1983.",1983,1983,,,Fiction,The master of the forge : | a west African odyssey,1983,0.8745177215000923,1
pst.000021750151_2,pst.000021750151,94985,fantasy_oclc,"Park, Paul,",1954-,New York|Guild America Books|c1989.,1987,1987,,,NotFiction,The sugar festival,1987,0.9535797026219197,1
pst.000012752874_0,pst.000012752874,32748,fantasy_loc,,,"New York, N.Y.|Ace Books|c1981.",1981,1981,,"Fiction|Magic|Fantasy fiction, American",NotFiction,The Magic may return,1981,0.999994862253876,1
mdp.39015049861092_0,mdp.39015049861092,33499,fantasy_oclc,"Kaye, Marvin.",,"Garden City, N.Y.|Doubleday|1981.",1981,1981,,,Fiction,The possession of Immanuel Wolf and other improbable tales,1981,0.9703343576169129,1
uc1.32106005561946_0,uc1.32106005561946,53877,fantasy_oclc,"Morris, Janet,",1946-,"New York, N.Y.|Baen Enterprises|Distributed by Simon and Schuster|c1985.",1985,1985,,,Fiction,Beyond the veil,1985,0.9535115959493429,1
uc1.32106006529629_2,uc1.32106006529629,57802,fantasy_oclc,"Martin, George R. R.",,New York|Poseidon Press|c1982.,1982,1982,,,Fiction,Fevre dream,1982,0.9914569875576569,1
mdp.39015004984947_1,mdp.39015004984947,58066,fantasy_loc,"Ellison, Harlan.",,"Huntington Woods, Mich.|Phantasia Press|1982.",1982,1982,,"Horror tales, American|Fantasy fiction, American",Fiction,Stalking the nightmare,1982,0.9731931070859322,1
mdp.39015059135650_2,mdp.39015059135650,57461,fantasy_oclc,"Thomas, Elizabeth Marshall,",1931-,Boston|Houghton Mifflin|c1987.,1987,1987,,Prehistoric peoples|Fiction,Novel|Historical fiction,Reindeer Moon,1987,0.15558039276389493,1
pst.000058490631_1,pst.000058490631,81737,fantasy_oclc,"King, Stephen,",1947-,New York|Random House|c1984.,1984,1984,,Quests (Expeditions)|Mothers and sons|Fiction|Boys|Talismans,Fiction|Fantasy fiction,The talisman : | a novel,1984,0.722061248305653,1
pst.000046807083_0,pst.000046807083,88767,random,"Vidal, Gore,",1925-,"New York|Vintage International|2000, c1984.",1984,1984,,"Lincoln, Abraham|Fiction|1809-1865|Presidents|United States",NotFiction|Biographical fiction,Lincoln : | a novel / | $c: Gore Vidal.,1984,0.0015083459929756743,0
uc1.32106017382521_0,uc1.32106017382521,75368,random,,,Beijing|Foreign Languages Press|1980,1980,1980,v.1,,Fiction,Outlaws of the marsh / | $c: by Shi Nai'an and Luo Guanzhong ; translated by Sidney Shapiro,1980,0.004271771417038806,0
pst.000046807083_3,pst.000046807083,87346,random,"Vidal, Gore,",1925-,"New York|Vintage International|2000, c1984.",1984,1984,,"Lincoln, Abraham|Fiction|1809-1865|Presidents|United States",NotFiction|Biographical fiction,Lincoln : | a novel / | $c: Gore Vidal.,1984,0.059392668477470476,0
uc1.b4439333_0,uc1.b4439333,45624,random,"Edwards, Page.",,New York|M. Boyars|Distributed in the US by Scribner|1983.,1983,1983,,New York (State)|Women|Artists' models|Fiction,Fiction,Peggy Salte / | $c: by Page Edwards.,1983,0.000760553095385923,0
pst.000014249471_0,pst.000014249471,86129,random,"Marsh, Ngaio,",1895-1982.,"Garden City, N.Y.|Nelson Doubleday, Inc.|c1980.",1980,1980,,Detective and mystery stories,NotFiction,Photo finish and two other great mysteries / | $c: Ngaio Marsh.,1980,0.15709803180212614,0
inu.39000000158191_1,inu.39000000158191,47763,random,"Clanchy, John.",,"St. Lucia, Qld.|University of Queensland Press|1989.",1989,1989,,,Fiction,Homecoming : | three novellas / | $c: John Clanchy.,1989,0.5483775793566945,0
mdp.39015018594930_1,mdp.39015018594930,57913,random,"Hearon, Shelby,",1931-,New York|Atheneum|1985.,1985,1985,,,Fiction,A small town / | $c: Shelby Hearon.,1985,0.00019420259656785258,0
mdp.39015013132827_2,mdp.39015013132827,48969,random,"Boyle, T. Coraghessan.",,New York|Viking|1984.,1984,1984,,,Fiction,Budding prospects : | a pastoral / | $c: T. Coraghessan Boyle.,1984,0.3773306984710247,0
mdp.39015000512015_1,mdp.39015000512015,43602,random,"Gold, Herbert,",1924-,New York|Arbor House|c1982.,1982,1982,,,Fiction,True love / | $c: by Herbert Gold.,1982,0.03148775465968154,0
uc1.b4421476_0,uc1.b4421476,54047,random,"Lindbergh, Reeve.",,"Garden City, N.Y.|Doubleday|1983.",1983,1983,,,Fiction,Moving to the country / | $c: Reeve Lindbergh Brown.,1983,0.0004931477417146052,0
mdp.39015014881778_1,mdp.39015014881778,50808,random,"Valerio, Anthony,",1940-,New York|Freundlich Books|Distributed by Scribner|c1986.,1986,1986,,Italians|Italian Americans,NotFiction|ContainsBiogMaterial,Valentino and the great Italians / | $c: according to Anthony Valerio.,1986,0.0003596490927955415,0
mdp.39015041293021_1,mdp.39015041293021,31234,random,"Soaba, Russell.",,"Washington, D.C. : Three Continents Press|c1985.",1985,1985,,Fiction|Papua New Guinean literature (English),Fiction,Maiba : | a Papuan novel / | $c: Russell Soaba.,1985,0.02268727887404334,0
wu.89014307284_2,wu.89014307284,48563,random,"Gerber, Alain,",1943-,San Francisco|Mercury House|c1987.,1987,1987,,,Fiction,Rumor of an elephant : | a novel / | $c: by Alain Gerber ; translated by Jeremy Leggatt.,1987,0.07986144732230094,0
mdp.39015010914946_1,mdp.39015010914946,50909,random,"Rybakov, Anatoliĭ Naumovich.",,New York|Viking Press|1981.,1981,1981,,"Jews|Fiction|World War, 1939-1945|Soviet Union",Fiction,Heavy sand / | $c: Anatoli Rybakov ; translated from the Russian by Harold Shukman.,1981,5.830712762412293e-06,0
mdp.39015010914946_2,mdp.39015010914946,48665,random,"Rybakov, Anatoliĭ Naumovich.",,New York|Viking Press|1981.,1981,1981,,"Jews|Fiction|World War, 1939-1945|Soviet Union",Fiction,Heavy sand / | $c: Anatoli Rybakov ; translated from the Russian by Harold Shukman.,1981,0.000255111104490582,0
mdp.39015048908365_0,mdp.39015048908365,55134,random,"Musaraj, Shevqet.",,"Tirana|""8 Nëntori""|1981.",1981,1981,v.2,,Fiction,Before the dawn : | a novel / | $c: Shevqet Musaraj.,1981,0.0030106169607622105,0
inu.39000000600960,inu.39000000600960,3319,random,"Inko-Dokubo, Alaboigoni,",1944-,"Port Harcourt, Nigeria|Seiyefa Publishing Co.|c1983.",1983,1983,,,NotFiction,"The needle's eye / | $c: by ""Uncle Sam"" Alaboigoni Inko-Dokubo.",1983,0.002415549342194527,0
mdp.39015013132827_1,mdp.39015013132827,49347,random,"Boyle, T. Coraghessan.",,New York|Viking|1984.,1984,1984,,,Fiction,Budding prospects : | a pastoral / | $c: T. Coraghessan Boyle.,1984,0.010250116426457696,0
mdp.39015066071658_0,mdp.39015066071658,61711,random,"Rashke, Richard L.",,Boston|Houghton Mifflin|1982.,1982,1982,,"Poland|Holocaust, Jewish (1939-1945)|Sobibór (Concentration camp)",NotFiction|Bibliographies,Escape from Sobibor / | $c: Richard Rashke.,1982,0.004770762520447272,0
mdp.39015009045033_1,mdp.39015009045033,50588,random,"Brady, Maureen.",,"Trumansburg, NY|Crossing Press|c1982.",1982,1982,,,Fiction,"Folly, a novel / | $c: by Maureen Brady.",1982,0.007458079364855413,0
uc1.32106017382521_2,uc1.32106017382521,80132,random,,,Beijing|Foreign Languages Press|1980,1980,1980,v.1,,Fiction,Outlaws of the marsh / | $c: by Shi Nai'an and Luo Guanzhong ; translated by Sidney Shapiro,1980,0.00014399768043826867,0
uc1.b4386163_1,uc1.b4386163,37306,random,"Steele, Max,",1922-,"Chapel Hill, N.C.|Algonquin Books|Dallas, Tex.|Taylor Pub. Co.|1988.",1988,1988,,,Fiction,The hat of my mother : | stories / | $c: by Max Steele.,1988,0.0007104162120312198,0
mdp.39015011235275_1,mdp.39015011235275,31621,random,"Auchincloss, Louis.",,Boston|Houghton Mifflin Company|1986.,1986,1986,,,Fiction|Publishers' advertisements,Diary of a yuppie / | $c: Louis Auchincloss.,1986,0.0026248729472639135,0
mdp.39015018625015_0,mdp.39015018625015,38612,random,"Adams, Alice,",1926-1999.,New York|Knopf|1989.,1989,1989,,,Fiction,After you've gone : | stories / | $c: by Alice Adams.,1989,0.0013896198973563083,0
pst.000014226519_2,pst.000014226519,94124,random,,,New York|Bonanza Books|Distributed by Crown Publishers|1987.,1987,1987,,"Short stories, American|20th century|American fiction|Baseball stories, American",NotFiction,On the diamond : | a treasury of baseball stories / | $c: edited and with an introduction by Martin H. Greenberg.,1987,0.000142887032913178,0
uc1.b4439333_1,uc1.b4439333,44633,random,"Edwards, Page.",,New York|M. Boyars|Distributed in the US by Scribner|1983.,1983,1983,,New York (State)|Women|Artists' models|Fiction,Fiction,Peggy Salte / | $c: by Page Edwards.,1983,0.0001701070036917841,0
mdp.39015014881778_0,mdp.39015014881778,47127,random,"Valerio, Anthony,",1940-,New York|Freundlich Books|Distributed by Scribner|c1986.,1986,1986,,Italians|Italian Americans,NotFiction|ContainsBiogMaterial,Valentino and the great Italians / | $c: according to Anthony Valerio.,1986,0.0007383327711643794,0
mdp.39015048908365_2,mdp.39015048908365,55225,random,"Musaraj, Shevqet.",,"Tirana|""8 Nëntori""|1981.",1981,1981,v.2,,Fiction,Before the dawn : | a novel / | $c: Shevqet Musaraj.,1981,0.002658075809915562,0
mdp.39015051324310,mdp.39015051324310,35175,random,"Barrett, Lynne.",,Pittsburgh|Carnegie Mellon University Press|1988.,1988,1988,,,Fiction,The Land of Go : | stories / | $c: by Lynne Barrett.,1988,0.0001247393246405841,0
mdp.39015066071658_1,mdp.39015066071658,57030,random,"Rashke, Richard L.",,Boston|Houghton Mifflin|1982.,1982,1982,,"Poland|Holocaust, Jewish (1939-1945)|Sobibór (Concentration camp)",NotFiction|Bibliographies,Escape from Sobibor / | $c: Richard Rashke.,1982,0.0022712387606388666,0
mdp.39015010728999_2,mdp.39015010728999,68277,random,,,"Wainscott, N.Y.|Pushcart Press|c1985.",1985,1985,,,Fiction,The Ploughshares reader : | new fiction for the eighties / | $c: edited and with an introduction by DeWitt Henry.,1985,0.010713812110004635,0
mdp.39015015340154_1,mdp.39015015340154,38244,random,"Barstow, Stan,",1928-,London|Michael Joseph|c1989.,1989,1989,,,Fiction,Give us this day / | $c: Stan Barstow.,1989,0.009325640228641916,0
mdp.39015041293021_0,mdp.39015041293021,31798,random,"Soaba, Russell.",,"Washington, D.C. : Three Continents Press|c1985.",1985,1985,,Fiction|Papua New Guinean literature (English),Fiction,Maiba : | a Papuan novel / | $c: Russell Soaba.,1985,0.0040199503194384735,0
mdp.39015031601746,mdp.39015031601746,41498,random,"Fall, Aminata Sow.",,"Harlow, Essex|Longman|1981.",1981,1981,,,Fiction,"The beggars' strike, or, The dregs of society / | $c: Aminata Sow Fall ; translated by Dorothy S. Blair.",1981,0.0005429552663029125,0
uc1.b4948503_0,uc1.b4948503,56235,random,"Bogarde, Dirk,",1921-1999,London|Chatto and Windus|1980.,1980,1980,,Fiction in English,NotFiction,A gentle occupation : | a novel / | $c: by Dirk Bogarde.,1980,0.17959118113152994,0
mdp.39015010728999_1,mdp.39015010728999,66771,random,,,"Wainscott, N.Y.|Pushcart Press|c1985.",1985,1985,,,Fiction,The Ploughshares reader : | new fiction for the eighties / | $c: edited and with an introduction by DeWitt Henry.,1985,0.01610628311949465,0
mdp.39015010914946_0,mdp.39015010914946,51710,random,"Rybakov, Anatoliĭ Naumovich.",,New York|Viking Press|1981.,1981,1981,,"Jews|Fiction|World War, 1939-1945|Soviet Union",Fiction,Heavy sand / | $c: Anatoli Rybakov ; translated from the Russian by Harold Shukman.,1981,1.72137426969701e-05,0
inu.30000002191439_1,inu.30000002191439,38138,random,"Bialonwu, Uche.",,Ikeja|Longman Nigeria|1988.,1988,1988,,,Fiction,The long claws of fate / | $c: Uche Bialonwu.,1988,0.031614108133493184,0
uc1.32106009009769_0,uc1.32106009009769,43988,random,"Hrabal, Bohumil,",1914-1997,San Diego|New York|Harcourt Brace Jovanovich|1989.,1989,1989,,History | Fiction,Fiction,I served the King of England / | $c: Bohumil Hrabal ; translated from the Czech by Paul Wilson.,1989,0.00031683131153563876,0
mdp.39015038145077_1,mdp.39015038145077,66990,random,"Nagibin, I͡Uriĭ,",1920-1994.,Moscow|Raduga Publishers|c1988.,1988,1988,,,Fiction,An unwritten story by Somerset Maugham : | novellas / | $c: Yu. Nagibin.,1988,0.2753787155040372,0
pst.000014226519_1,pst.000014226519,90147,random,,,New York|Bonanza Books|Distributed by Crown Publishers|1987.,1987,1987,,"Short stories, American|20th century|American fiction|Baseball stories, American",NotFiction,On the diamond : | a treasury of baseball stories / | $c: edited and with an introduction by Martin H. Greenberg.,1987,0.0006358445231547862,0
inu.30000021364132,inu.30000021364132,27731,random,"Odur, Agum C. (Agum Charles),",1957-,Dar es Salaam|MPB Enterprises|1988.,1988,1988,,,Fiction,Money oh! money : | and other stories / | $c: Agum C. Odur.,1988,0.0010439809785220103,0
mdp.39015013104594_0,mdp.39015013104594,37012,random,"Raven, Simon,",1927-,London|F. Muller|1988.,1988,1988,,,Fiction,New seed for old : | a novel / | $c: by Simon Raven.,1988,0.014157438466776204,0
