docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
mdp.39015061154988_0,mdp.39015061154988,52314,fantasy_loc,,,New York|Ace Books|1995.,1995,1995,,"Adaptations|Fantasy fiction, American|Carroll, Lewis|1832-1898",Short stories,Fantastic Alice,1995,0.9917624998110218,1
mdp.39015040060918_1,mdp.39015040060918,58869,fantasy_loc,,,"Lexington, Ky.|University Press of Kentucky|c1997.",1997,1997,,"Fantasy literature, English|Carroll, Lewis|1832-1898|Satire, English|Influence|Parodies, imitations, etc",NotFiction|Bibliographies,Alternative Alices : | visions and revisions of Lewis Carroll's Alice books : an anthology,1997,0.9983115805135959,1
mdp.39015036073644_1,mdp.39015036073644,43502,fantasy_loc,"Lethem, Jonathan.",,New York|Harcourt Brace & Co.|c1996.,1996,1996,,"Horror tales, American|Fantasy fiction, American",Fiction,"The wall of the sky, the wall of the eye : | stories",1996,0.5222090941326246,1
pst.000023270350_0,pst.000023270350,54287,fantasy_loc,"Lee, Tanith.",,s.l.|Guild America Books|1993.,1993,1993,,"Paradys (Imaginary place)|Fiction|Fantasy fiction, English",NotFiction,The book of the dead ; The book of the mad,1993,0.9530456036126667,1
mdp.39015040695127_0,mdp.39015040695127,48460,fantasy_oclc,"Divakaruni, Chitra Banerjee,",1956-,New York|Anchor Books|1997.,1997,1997,,Spices|Fiction,Fiction,The mistress of spices,1997,0.3950397402657863,1
uc1.32106013120784_0,uc1.32106013120784,36064,fantasy_oclc,"Gentle, Mary",,"New York, N.Y., U.S.A.|ROC|1994], c1991",1991,1991,,Fiction|Renaissance,Fiction,The architecture of desire,1991,0.9947502867178528,1
mdp.39015060563213_0,mdp.39015060563213,37118,fantasy_loc,"Schweitzer, Darrell,",1952-,"Berkeley Heights, NJ|Wildside Press|1999.",1999,1999,,"Fantasy fiction, American",Short stories,Necromancies and netherworlds : | uncanny stories,1999,0.999957597507349,1
mdp.39015019810483_2,mdp.39015019810483,64734,fantasy_oclc,"Brooks, Terry.",,New York|Ballantine Books|1990.,1990,1990,,,Fiction,The scions of Shannara,1990,0.9999666625295839,1
mdp.39015054028231,mdp.39015054028231,54886,fantasy_oclc,"Rushdie, Salman.",,London|Granta Books in association with Penguin Books|1990.,1990,1990,,,Fiction,Haroun and the sea of stories,1990,0.9995878765967707,1
uc1.32106011542344_0,uc1.32106011542344,58415,fantasy_loc,,,"Sawtry, Cambs|Dedalus|c1993.",1993,1993,,"Fantasy fiction, Dutch|Dutch fiction",Fiction,The Dedalus book of Dutch fantasy,1993,0.9934917957295372,1
mdp.39015037861179_2,mdp.39015037861179,54710,fantasy_loc,,,"Stone Mountain, Ga.|White Wolf Pub.|c1994.",1994,1994,,Fantasy fiction|Horror tales,Fiction|Horror tales|Fantastic fiction,Tombs,1994,0.896623439077292,1
mdp.39015047476265_1,mdp.39015047476265,59442,fantasy_loc,"Donaldson, Stephen R.",,New York|Bantam Books|1999.,1999,1999,,"Fantasy fiction, American",Fiction|Fantasy fiction,"Reave the Just, and other tales : | stories",1999,0.9891748367037094,1
mdp.39015050507618_2,mdp.39015050507618,93827,fantasy_oclc,"Martin, George R. R.",,New York|Bantam Books|1996.,1996,1996,,,Fiction,A game of thrones,1996,0.9988434836454578,1
mdp.39015054262376_0,mdp.39015054262376,64968,fantasy_loc,,,New York|Ace Books|c1991.,1991,1991,,Fantasy fiction|Humor in literature,Short stories,"Smart dragons, foolish elves",1991,0.9672430781284591,1
uc1.32106011542344_1,uc1.32106011542344,62248,fantasy_loc,,,"Sawtry, Cambs|Dedalus|c1993.",1993,1993,,"Fantasy fiction, Dutch|Dutch fiction",Fiction,The Dedalus book of Dutch fantasy,1993,0.9978663105023385,1
uc1.b4431356_0,uc1.b4431356,47394,fantasy_oclc,"LaFarge, Tom.",,"Los Angeles, Calif.|Sun & Moon Press|1993-",0,1993,v.1,,Fiction,The crimson bears,1993,0.9999805121938528,1
mdp.39015064805990_1,mdp.39015064805990,50523,fantasy_loc,"Thomas, Patrick.",,"Farmingdale, New York|Padwolf Pub.|c1997.",1997,1997,,"Fiction|Manhattan (New York, N.Y.)|Leprechauns|Bartenders|Bars (Drinking establishments)|Fantasy fiction, American|Gods",Novel,Murphy's lore : | tales from Bulfinche's Pub,1997,0.30961053933201277,1
pst.000033357485_1,pst.000033357485,29308,fantasy_loc,"Brown, Steve C.",,"Stone Mtn., GA|White Wolf Game Studio|c1997.",1997,1997,,Fantasy games|Vampire (Game),NotFiction,Dirty secrets of the Black hand : | the calm of desperation,1997,0.8621736817560802,1
pst.000033176208_0,pst.000033176208,63023,fantasy_oclc,"Boudreaux, Aleta.",,"Grand Bay, AL|Laughing Owl Pub.|c1998.",1998,1998,,,NotFiction|Bibliographies,Song of the white swan,1998,0.9688508381510063,1
mdp.39015041124887_0,mdp.39015041124887,42058,fantasy_oclc,"Carmody, Isobelle.",,"Ringwood, Vic.|Viking|1996.",1996,1996,,,NotFiction,Green monkey dreams : | stories,1996,0.9354860155944544,1
mdp.39015056214490_0,mdp.39015056214490,75355,fantasy_loc,"Powers, Tim,",1952-,"New York|Avon Books|1996, c1992.",1996,1996,,"Fiction|Poker|Gambling|Paranormal fiction|Tarot (Game)|Fantasy fiction, American",Fiction,Last call,1996,0.7789693876927474,1
mdp.39015040060918_0,mdp.39015040060918,65497,fantasy_loc,,,"Lexington, Ky.|University Press of Kentucky|c1997.",1997,1997,,"Fantasy literature, English|Carroll, Lewis|1832-1898|Satire, English|Influence|Parodies, imitations, etc",NotFiction|Bibliographies,Alternative Alices : | visions and revisions of Lewis Carroll's Alice books : an anthology,1997,0.9983944437555266,1
mdp.39015040695127_1,mdp.39015040695127,52160,fantasy_oclc,"Divakaruni, Chitra Banerjee,",1956-,New York|Anchor Books|1997.,1997,1997,,Spices|Fiction,Fiction,The mistress of spices,1997,0.8901343734292525,1
mdp.39015050507618_3,mdp.39015050507618,86551,fantasy_oclc,"Martin, George R. R.",,New York|Bantam Books|1996.,1996,1996,,,Fiction,A game of thrones,1996,0.9992336504811792,1
mdp.39015046463629_3,mdp.39015046463629,90505,fantasy_oclc,"Martin, George R. R.",,New York|Bantam Books|1999.,1999,1999,,,Fiction,A clash of kings,1999,0.999676407008065,1
mdp.49015002699131_2,mdp.49015002699131,78394,fantasy_loc,,,New York|Vintage International|1998.,1998,1998,,Fiction|Translations into English|Fantasy fiction|19th century,NotFiction,Fantastic tales : | visionary and everyday,1998,0.9969747772651643,1
mdp.39015063166436_1,mdp.39015063166436,56955,fantasy_loc|sf_loc,,,"Farmingdale, NY|Padwolf Pub.|1998-",0,1998,v.1,"Detective and mystery stories, American|Fantasy fiction, American|Science fiction, American",Mixed,"The Best of pirate writings : | tales of fantasy, mystery & science fiction",1998,0.9906486569237496,1
mdp.39015041124887_1,mdp.39015041124887,43122,fantasy_oclc,"Carmody, Isobelle.",,"Ringwood, Vic.|Viking|1996.",1996,1996,,,NotFiction,Green monkey dreams : | stories,1996,0.9505590371254754,1
mdp.39015045682393,mdp.39015045682393,53030,fantasy_loc,"Kushner, Tony.",,New York|Theatre Communications Group|1998.,1998,1998,,"Translations into English|Fantasy fiction, Yiddish|Yiddish literature",Fiction,"A dybbuk ; | and, The dybbuk melody and other themes and variations",1998,0.8115618969593741,1
mdp.39015037303636_0,mdp.39015037303636,39246,fantasy_loc,"Le Guin, Ursula K.,",1929-,New York|HarperCollins|c1996.,1996,1996,,"Fiction|Manners and customs|Fantasy fiction, American",Fiction,Unlocking the air and other stories,1996,0.008892311668879068,1
mdp.39015060563213_1,mdp.39015060563213,38182,fantasy_loc,"Schweitzer, Darrell,",1952-,"Berkeley Heights, NJ|Wildside Press|1999.",1999,1999,,"Fantasy fiction, American",Short stories,Necromancies and netherworlds : | uncanny stories,1999,0.9999427288038599,1
uc1.b4431356_1,uc1.b4431356,48346,fantasy_oclc,"LaFarge, Tom.",,"Los Angeles, Calif.|Sun & Moon Press|1993-",0,1993,v.1,,Fiction,The crimson bears,1993,0.9996450738046665,1
mdp.39015058737563_0,mdp.39015058737563,50905,fantasy_oclc,"Dickson, Gordon R.",,New York|Ace Fantasy|1996.,1996,1996,,"Fiction|Time travel|Jinn|Dragons|Middle Ages|Eckert, James (Fictitious character)",Novel|Fantasy fiction,The dragon and the Djinn,1996,0.9796944359526207,1
mdp.39015064125274_1,mdp.39015064125274,41635,fantasy_loc,"Schweitzer, Darrell,",1952-,"Buffalo, N.Y.|W. Paul Ganley|1993.",1993,1993,,"Horror tales, American|Fantasy fiction, American",Short stories,"Transients, and other disquieting stories",1993,0.9996302968530504,1
mdp.39015050507618_1,mdp.39015050507618,94802,fantasy_oclc,"Martin, George R. R.",,New York|Bantam Books|1996.,1996,1996,,,Fiction,A game of thrones,1996,0.9997101396042246,1
pst.000029233083_2,pst.000029233083,48671,fantasy_loc,"Reed, Robert.",,"Collinsville, Ill.|Golden Gryphon Press|c1999.",1999,1999,,"Science fiction, American|Fantasy fiction, American",Fiction,The dragons of Springplace : | stories,1999,0.9985800724162377,1
mdp.39015068636235_0,mdp.39015068636235,50701,fantasy_loc,"Bowen, Gary.",,New York|Masquerade Books|c1996.,1996,1996,,"Fiction|Gay men|Horror tales, American|Erotic stories, American|Science fiction, American|Fantasy fiction, American",Fiction,Man hungry,1996,0.8614777784904133,1
mdp.39015054262376_1,mdp.39015054262376,66948,fantasy_loc,,,New York|Ace Books|c1991.,1991,1991,,Fantasy fiction|Humor in literature,Short stories,"Smart dragons, foolish elves",1991,0.8884451617597812,1
pst.000023270350_2,pst.000023270350,53210,fantasy_loc,"Lee, Tanith.",,s.l.|Guild America Books|1993.,1993,1993,,"Paradys (Imaginary place)|Fiction|Fantasy fiction, English",NotFiction,The book of the dead ; The book of the mad,1993,0.9886550288163933,1
mdp.39015046463629_1,mdp.39015046463629,101331,fantasy_oclc,"Martin, George R. R.",,New York|Bantam Books|1999.,1999,1999,,,Fiction,A clash of kings,1999,0.9984968213441137,1
mdp.49015002042977_0,mdp.49015002042977,48862,fantasy_loc,"Kress, Nancy.",,"Sauk City, Wis.|Arkham House Publishers|c1993.",1993,1993,,"Fantasy fiction, American",Short stories,The aliens of earth,1993,0.5192995952555849,1
mdp.39015056812269_1,mdp.39015056812269,96655,fantasy_oclc,"Wells, Angus.",,"New York|Bantam Books|1996, c1995.",1995,1995,,,Fiction,Exile's children,1995,0.9999445930696954,1
mdp.39015061386812_1,mdp.39015061386812,45717,fantasy_loc|sf_loc,,,"Harrisonville, Mo.|ESA Publications|1991-",0,1991,v.1,"Fantasy tales, American|Horror tales, American|Middle West|Science fiction, American",Short stories,"Best of the Midwest's science fiction, fantasy & horror",1991,0.9866231362834786,1
mdp.39015036073644_0,mdp.39015036073644,43254,fantasy_loc,"Lethem, Jonathan.",,New York|Harcourt Brace & Co.|c1996.,1996,1996,,"Horror tales, American|Fantasy fiction, American",Fiction,"The wall of the sky, the wall of the eye : | stories",1996,0.443636291385803,1
mdp.39015061865633_1,mdp.39015061865633,60104,fantasy_loc|sf_loc,,,Los Angeles|Alyson Publications|1996.,1996,1996,,"Fiction|Gay men|Lesbians|Gays' writings, American|Science fiction, American|Fantasy fiction, American",Short stories,Swords of the rainbow,1996,0.9655605902472516,1
mdp.39015056214490_2,mdp.39015056214490,77894,fantasy_loc,"Powers, Tim,",1952-,"New York|Avon Books|1996, c1992.",1996,1996,,"Fiction|Poker|Gambling|Paranormal fiction|Tarot (Game)|Fantasy fiction, American",Fiction,Last call,1996,0.8672753173191009,1
pst.000029233083_0,pst.000029233083,51106,fantasy_loc,"Reed, Robert.",,"Collinsville, Ill.|Golden Gryphon Press|c1999.",1999,1999,,"Science fiction, American|Fantasy fiction, American",Fiction,The dragons of Springplace : | stories,1999,0.946132321606962,1
mdp.39015040136288,mdp.39015040136288,57379,fantasy_loc,"Schimel, Lawrence.",,"Cambridge, MA|Circlet Press|1997.",1997,1997,,Fantasy|Fiction|Gays,Fiction,The drag queen of Elfland and other stories,1997,0.9302988692481798,1
mdp.39015061865633_0,mdp.39015061865633,57440,fantasy_loc|sf_loc,,,Los Angeles|Alyson Publications|1996.,1996,1996,,"Fiction|Gay men|Lesbians|Gays' writings, American|Science fiction, American|Fantasy fiction, American",Short stories,Swords of the rainbow,1996,0.9787179415101259,1
pst.000023270350_1,pst.000023270350,53342,fantasy_loc,"Lee, Tanith.",,s.l.|Guild America Books|1993.,1993,1993,,"Paradys (Imaginary place)|Fiction|Fantasy fiction, English",NotFiction,The book of the dead ; The book of the mad,1993,0.9979051749815895,1
mdp.39015028914631_0,mdp.39015028914631,47298,fantasy_oclc,"Barrett, Neal.",,"Shingletown, CA|M.V. Ziesing|1991.",1991,1991,,,Fiction,The hereafter gang,1991,0.12654810243177847,1
mdp.39015046463629_2,mdp.39015046463629,100576,fantasy_oclc,"Martin, George R. R.",,New York|Bantam Books|1999.,1999,1999,,,Fiction,A clash of kings,1999,0.9995236604112901,1
mdp.39015047476265_0,mdp.39015047476265,54699,fantasy_loc,"Donaldson, Stephen R.",,New York|Bantam Books|1999.,1999,1999,,"Fantasy fiction, American",Fiction|Fantasy fiction,"Reave the Just, and other tales : | stories",1999,0.9947538324323506,1
mdp.49015002208008_0,mdp.49015002208008,53834,fantasy_oclc,"Lackey, Mercedes.",,New York|DAW Books|Distributed by Penguin USA|c1994.,1994,1994,,,Fiction,Storm warning,1994,0.9872307992096238,1
mdp.39015064805990_2,mdp.39015064805990,48350,fantasy_loc,"Thomas, Patrick.",,"Farmingdale, New York|Padwolf Pub.|c1997.",1997,1997,,"Fiction|Manhattan (New York, N.Y.)|Leprechauns|Bartenders|Bars (Drinking establishments)|Fantasy fiction, American|Gods",Novel,Murphy's lore : | tales from Bulfinche's Pub,1997,0.6944954487251167,1
pst.000033176208_2,pst.000033176208,61386,fantasy_oclc,"Boudreaux, Aleta.",,"Grand Bay, AL|Laughing Owl Pub.|c1998.",1998,1998,,,NotFiction|Bibliographies,Song of the white swan,1998,0.9809266696921127,1
mdp.39015028914631_2,mdp.39015028914631,48049,fantasy_oclc,"Barrett, Neal.",,"Shingletown, CA|M.V. Ziesing|1991.",1991,1991,,,Fiction,The hereafter gang,1991,0.42857322451137086,1
uc1.32106010530761_1,uc1.32106010530761,43771,random,"Grimes, Martha.",,New York|Knopf|Distributed by Random House|1992.,1992,1992,,Fiction|Mothers and sons,Fiction,The end of the pier / | $c: Martha Grimes.,1992,0.06066766875110826,0
mdp.39015032505649,mdp.39015032505649,49755,random,"Willis, Meredith Sue.",,San Francisco|Mercury House|c1994.,1994,1994,,,Fiction,In the mountains of America / | $c: Meredith Sue Willis.,1994,0.005423614749115724,0
mdp.39015037420422_2,mdp.39015037420422,69766,random,"Villatoro, Marcos McPeek.",,"Houston, Tex.|Arte Publico Press|1996.",1996,1996,,Women|Fiction|El Salvador,Fiction|Historical fiction,A fire in the earth / | $c: Marcos McPeek Villatoro.,1996,0.007339099158267407,0
mdp.39015034937709_1,mdp.39015034937709,80467,random,"Bell, Madison Smartt.",,New York|Pantheon Books|c1995.,1995,1995,,"Revolution, 1791-1804|History | Fiction|Toussaint Louverture|Fiction|Slave insurrections|1743-1803|Haiti",Fiction|Historical fiction,All souls' rising / | $c: Madison Smartt Bell.,1995,0.9409591168818339,0
mdp.39015045694943_1,mdp.39015045694943,33747,random,"Adams, Laura,",1960-,"Tallahassee, Fla.|Naiad Press|1998.",1998,1998,,Fiction|Lesbians,Fiction,Christabel : | a novel / | $c: by Laura Adams.,1998,0.9806238318490212,0
mdp.39015046435007_1,mdp.39015046435007,48668,random,"Allende, Isabel.",,New York|Atheneum|1991.,1991,1991,,"Translations, English|Allende, Isabel",Fiction,The stories of Eva Luna / | $c: Isabel Allende ; translated from the Spanish by Margaret Sayers Peden.,1991,0.006335697633116439,0
mdp.39015018912827_0,mdp.39015018912827,47887,random,,,London|Lawrence & Wishart|1990.,1990,1990,,African literature (English)|American literature|20th century|Literary collections|English literature,NotFiction,Colours of a new day : | writing for South Africa / | $c: edited by Sarah Lefanu and Stephen Hayward.,1990,0.0006297652615333692,0
mdp.39015028904327_1,mdp.39015028904327,49683,random,"Miller, Sue,",1943-,New York|HarperCollins|c1993.,1993,1993,,,Fiction|Domestic fiction,For love / | $c: Sue Miller.,1993,0.008483203097230758,0
mdp.39015022892197_1,mdp.39015022892197,39893,random,,,Wellington [N.Z.|Victoria University Press|1999.,1999,1999,,"New Zealand fiction|20th century|Short stories, New Zealand",Fiction,The Picnic virgin : | new writers / | $c: chosen by Emily Perkins.,1999,0.003187583111536811,0
inu.30000044714826_1,inu.30000044714826,47289,random,"Dye, Alison.",,London|Minerva|1994.,1994,1994,,,Fiction,The sense of things / | $c: Alison Dye.,1994,0.002274804551311601,0
mdp.39015031840468_0,mdp.39015031840468,45257,random,"Oates, Joyce Carol,",1938-,New York|Dutton|1996.,1996,1996,,Fiction|20th century|Social life and customs,Fiction,Will you always love me? : | and other stories / | $c: Joyce Carol Oates.,1996,0.0034250431178920043,0
mdp.39015034937709_0,mdp.39015034937709,78072,random,"Bell, Madison Smartt.",,New York|Pantheon Books|c1995.,1995,1995,,"Revolution, 1791-1804|History | Fiction|Toussaint Louverture|Fiction|Slave insurrections|1743-1803|Haiti",Fiction|Historical fiction,All souls' rising / | $c: Madison Smartt Bell.,1995,0.8517159905073549,0
mdp.39015037649988,mdp.39015037649988,19751,random,"Tan, Susie L.",,Manila|De La Salle University Press|1995.,1995,1995,v.1,Philippines|Tales|Folklore,Bibliographies|NotFiction,Tales for big children : | Chinese and Filipino folk stories / | $c: Susie L. Tan; introd. by Alejandro R. Roces.,1995,0.08216107504664139,0
mdp.39015041614374_0,mdp.39015041614374,87514,random,"Pak, Kyŏng-ni,",1926-2008,"London|New York|Kegan Paul International|Paris|UNESCO Publishing|New York, NY|Distributed by Columbia University Press|1996",1996,1996,,Fiction|20th century|History,Fiction,Land : | a novel / | $c: Park Kyong-ni ; translated from the Korean by Agnita Tennant,1996,0.01815912230910532,0
mdp.39015028904327_2,mdp.39015028904327,48908,random,"Miller, Sue,",1943-,New York|HarperCollins|c1993.,1993,1993,,,Fiction|Domestic fiction,For love / | $c: Sue Miller.,1993,0.0830579156351287,0
mdp.39015031802534_1,mdp.39015031802534,51814,random,"Briscoe, Connie.",,New York|HarperCollins|c1994.,1994,1994,,Fiction|Man-woman relationships|African American women|Sisters,Fiction|Domestic fiction,Sisters & lovers / | $c: Connie Briscoe.,1994,7.04043478369444e-05,0
mdp.39015019443640_0,mdp.39015019443640,33705,random,"Kim, Sŏng-dong.",,"Seoul, Korea|Dong-suh-Munhak-sa|c1990.",1990,1990,,,UnknownGenre,Mandala : | a novel / | $c: by Kim Song-Dong.,1990,0.846399202504949,0
mdp.39015018912827_1,mdp.39015018912827,49834,random,,,London|Lawrence & Wishart|1990.,1990,1990,,African literature (English)|American literature|20th century|Literary collections|English literature,NotFiction,Colours of a new day : | writing for South Africa / | $c: edited by Sarah Lefanu and Stephen Hayward.,1990,0.03758266810831734,0
mdp.39015053044742_0,mdp.39015053044742,35988,random,"Johnston, Basil.",,Lincoln|University of Nebraska Press|1993,1993,1993,,Ojibwa Indians|Indians of North America|Fiction|Canada,Fiction,Ojibway tales / | $c: Basil Johnston.,1993,0.022128981375063597,0
mdp.39015032696349,mdp.39015032696349,59635,random,"Lim, Paulino Jr.",,Quezon City|New Day Publishers|1994.,1994,1994,,,Fiction,"Sparrows don't sing in the Philippines / | $c: Paulino Lim, Jr.",1994,0.0007864120959136157,0
inu.30000057609731,inu.30000057609731,59337,random,"(Glenn Jennings), Twist, Glenn J.",1917-1995.,"Greenfield Center, N.Y.|Greenfield Review Press|N.Y. [New York], N.Y.|Distributed by The Talman Co.|c1997.",1997,1997,,Arkansas|Folklore|Indians of North America|Tales|Cherokee Indians|Oklahoma,Fiction,Boston mountain tales : | stories from a Cherokee family / | $c: Glenn J. Twist.,1997,0.0021873620358568205,0
mdp.39015043829079_1,mdp.39015043829079,33659,random,"Englander, Nathan.",,New York|A.A. Knopf|1999.,1999,1999,,Social life and customs|Fiction|Orthodox Judaism|Jews|Persecutions,Fiction,For the relief of unbearable urges / | $c: Nathan Englander.,1999,0.06020189880517644,0
mdp.39015037420422_1,mdp.39015037420422,72913,random,"Villatoro, Marcos McPeek.",,"Houston, Tex.|Arte Publico Press|1996.",1996,1996,,Women|Fiction|El Salvador,Fiction|Historical fiction,A fire in the earth / | $c: Marcos McPeek Villatoro.,1996,0.0046731892804850175,0
mdp.39015046435007_0,mdp.39015046435007,47163,random,"Allende, Isabel.",,New York|Atheneum|1991.,1991,1991,,"Translations, English|Allende, Isabel",Fiction,The stories of Eva Luna / | $c: Isabel Allende ; translated from the Spanish by Margaret Sayers Peden.,1991,0.17621714239586575,0
mdp.39015037782789_1,mdp.39015037782789,35329,random,"Jauss, David.",,Amherst|University of Massachusetts Press|c1996.,1996,1996,,Fiction|Manners and customs,Fiction,Black maps / | $c: David Jauss.,1996,0.006947204221611462,0
inu.30000056343027_1,inu.30000056343027,36783,random,"Barris, Ken.",,Halfway House|Zebra Press|Johannesburg|Thorold's Africana Books [distributor|1998.,1998,1998,,,Fiction,Evolution : | a novel / | $c: Ken Barris.,1998,0.03944744704340854,0
mdp.39015032453212_1,mdp.39015032453212,44891,random,"Haslam, Gerald W.",,Reno|University of Nevada Press|c1994.,1994,1994,,Men|Fiction|Working class|Central Valley (Valley)|California,Fiction,Condor dreams & other fictions / | $c: Gerald W. Haslam ; afterword by Gary Soto.,1994,0.39285060570334335,0
mdp.39015041102412_1,mdp.39015041102412,34291,random,"Carragher, Michael,",1953-,"Belfast, Northern Ireland|Blackstaff Press|1997.",1997,1997,,,Fiction,A world full of places : | and other stories / | $c: Michael Carragher.,1997,0.5486422267800315,0
mdp.39015041614374_1,mdp.39015041614374,83996,random,"Pak, Kyŏng-ni,",1926-2008,"London|New York|Kegan Paul International|Paris|UNESCO Publishing|New York, NY|Distributed by Columbia University Press|1996",1996,1996,,Fiction|20th century|History,Fiction,Land : | a novel / | $c: Park Kyong-ni ; translated from the Korean by Agnita Tennant,1996,0.030017759364493586,0
mdp.39015048753712_0,mdp.39015048753712,41294,random,"Bocock, Maclin,",1920-,"Cambridge, Mass.|Zoland Books|1999.",1999,1999,,Fiction|Women|Foreign countries|Social life and customs | Fiction|Southern States,Fiction,A citizen of the world : | short fiction / | $c: Maclin Bocock.,1999,0.0001849969364330052,0
mdp.39015018986839,mdp.39015018986839,44249,random,"Molloy, Tom.",,"Sag Harbor, N.Y.|Permanent Press|1990.",1990,1990,,,Fiction,The vandal / | $c: by Tom Molloy.,1990,0.18218057900165419,0
pst.000022188977,pst.000022188977,57006,random,"Haldeman, Joe W.",,New York|Avon Books|c1990.,1990,1990,,"Fiction|Authors, American|20th century|1899-1961|Hemingway, Ernest",Biographical fiction|NotFiction,Hemingway hoax / | $c: Joe Haldeman.,1990,0.856745560155902,0
mdp.39015035020901_1,mdp.39015035020901,36128,random,"Grooms, Anthony.",,"Palo Alto, CA|La Questa Press|c1995.",1995,1995,,Fiction|African American authors|American fiction|African Americans,Fiction,Trouble no more : | stories / | $c: by Anthony Grooms.,1995,0.012855240217948873,0
