docid,htid,tokens,tags,author,authordate,imprint,inferreddate,firstpub,enumcron,subjects,genres,title,std_date,probability,realclass
uc1.32106002168356_1,uc1.32106002168356,60901,fantasy_oclc,"Ellison, Harlan.",,New York|Trident Press|1968,1968,1968,,"Science fiction, American",Fiction,Love ain't nothing but sex misspelled; | twenty-two stories.,1968,0.5919012866911663,1
uc1.b3545524_2,uc1.b3545524,48582,fantasy_oclc,,,Chicago|Playboy Press|1966,1966,1964,,Science fiction,NotFiction,"The Playboy book of science fiction and fantasy, | $c: selected by the editors of Playboy.",1964,0.6854366832692442,1
uc1.$b129195,uc1.$b129195,34622,random,"Polevoĭ, Boris.",,Moscow|Foreign Languages Pub. House|1955.,1955,1955,,,NotFiction,Shores of a new sea; | short stories.,1955,0.18867441789268644,0
mdp.39015058806525_1,mdp.39015058806525,47037,random,"Schuder, Rosemarie.",,Berlin|Seven Seas Pub.|1965.,1965,1965,,,Fiction,Witch's son / | $c: by Rosemarie Schuder ; [Translated by Joan Becker],1965,0.08902415949699874,0
uc1.b3295175_1,uc1.b3295175,65833,random,"Singh, Huthi.",,London|Constable|1951.,1951,1951,,,Fiction,Maura / | $c: Huthi Singh ; with an introduction by E. M. Forster.,1951,0.41331292908539,0
uc1.b3810942_0,uc1.b3810942,45924,random,"Cloete, Stuart,",1897-1976.,Boston|Houghton Mifflin|1957.,1957,1957,,,NotFiction,The mask.,1957,0.36695687535418126,0
uc1.b3347083_0,uc1.b3347083,64129,random,"Kenyon, F. W. (Frank Wilson),",1912-,"New York|Dodd, Mead|1966",1966,1966,,"1788-1824|In literature|Baron|Byron, George Gordon Byron",Fiction,"The absorbing fire; | the Byron legend, | $c: by F.W. Kenyon.",1966,0.07222166035867646,0
uc1.$b105503_1,uc1.$b105503,56676,random,"Slaughter, Frank G. (Frank Gill),",1908-2001.,"Garden City, N.Y.|Doubleday|1959.",1959,1959,,,Fiction,The thorn of Arimathea.,1959,0.6751816507110483,0
mdp.39015013281632_1,mdp.39015013281632,54535,random,"Tracy, Don,",1905-1976.,New York|Dial Press|1953.,1953,1953,,War of 1812|History | Fiction,NotFiction,Crimson is the Eastern Shore.,1953,0.20393582768714483,0
uc1.31822012556585,uc1.31822012556585,57804,random,"Shelnick, Thomas",,"Garden City, N. Y.|Doubleday|1965",1965,1965,,Deep diving,NotFiction,"Above and below, | $c: by Tom Shelnick, with Ray Cristina",1965,0.894904506770821,0
uc1.$b285096_1,uc1.$b285096,44949,random,"Maugham, W. Somerset (William Somerset),",1874-1965.,New York|Pyramid|c1963.,1963,1963,,,Fiction,Husbands and wives : | nine stories / | $c: by W. Somerset Maugham ; selected and with an introd. by Richard A. Cordell.,1963,0.10302870767046343,0
mdp.39015030699121_0,mdp.39015030699121,46313,random,"Rich, Louise Dickinson,",1903-1991.,Philadelphia|Lippincott|1950.,1950,1950,,Maine|Country life,NotFiction,My neck of the woods.,1950,0.33315259828248334,0
mdp.39015066619159_1,mdp.39015066619159,42448,random,"Ongaro, Alberto,",1925-,London|Sydney [etc.|Bodley Head|1967.,1967,1967,,,NotFiction,Excelsior; | $c: translated from the Italian by Giles Cremonesi.,1967,0.26288454836811187,0
pst.000001681314_1,pst.000001681314,47787,random,"Sutcliff, Rosemary.",,Oxford|Oxford University Press|1950].,1950,1950,,Robin Hood (Legendary character),NotFiction,The Chronicles of Robin Hood / | $c: Illustrated by C. Walter Hodges.,1950,0.20975132916901648,0
uc1.$b245068_1,uc1.$b245068,36567,random,"Van Druten, John,",1901-1957.,Melbourne|London|W. Heinemann|c1955.,1955,1955,,,NotFiction,The vicarious years / | $c: by John Van Druten.,1955,0.10191663545963932,0
mdp.39015066677249_0,mdp.39015066677249,41557,random,"Montherlant, Henry de,",1896-1972.,New York|Noonday Press|1957,1957,1957,,,NotFiction,Desert love.,1957,0.20444078526997972,0
pst.000005340262_0,pst.000005340262,34643,random,"Kizerman, Rudolph.",,London|Blackbird Books|1968.,1968,1968,,,NotFiction,Stand up in the world.,1968,0.17613124897809948,0
uc1.$b81528_1,uc1.$b81528,48404,random,"Morris, Wright,",1910-,New York|Atheneum|1960.,1960,1960,,,Fiction,Ceremony in Lone Tree.,1960,0.26752903162585384,0
mdp.39015004269125,mdp.39015004269125,57724,random,"Queffélec, Henri,",1910-,New York|Dutton|1952.,1952,1952,,,Fiction,Island priest; | $c: translated from the French by James Whitall.,1952,0.12192886913296395,0
mdp.39015003678128_1,mdp.39015003678128,31511,random,"Fuller, Edmund,",1914-,New York|Random House|1963,1963,1963,,,Fiction,The corridor.,1963,0.3022361575853381,0
mdp.39015003678128_0,mdp.39015003678128,31493,random,"Fuller, Edmund,",1914-,New York|Random House|1963,1963,1963,,,Fiction,The corridor.,1963,0.41021609595218617,0
mdp.39015014135514_0,mdp.39015014135514,41337,random,"Morrieson, Ronald Hugh,",1922-1972.,Sydney|Angus and Robertson|1964,1964,1964,,,Fiction,Came a hot Friday.,1964,0.2210337302993481,0
mdp.39015027552358_0,mdp.39015027552358,43267,random,"Greenleaf, Margery.",,Chicago|Follett Pub. Co.|1968,1968,1968,,,Fiction,Banner over me; | a tale of the Norman Conquest. | $c: Illustrated by Charles Mikolaycak.,1968,0.26186704559165586,0
pst.000006181741,pst.000006181741,42722,random,"Taylor, Peter,",1917-1994,"New York|Harcourt, Brace|1950].",1950,1950,,,NotFiction,A young woman of means.,1950,0.05953419414977446,0
uc1.$b102972_1,uc1.$b102972,58558,random,"Hubbell, Catherine.",,New York|Norton|1951,1951,1951,,,Fiction,"The glittering shores, | a novel.",1951,0.10170521587207693,0
mdp.39015016454616_2,mdp.39015016454616,49894,random,"Bonner, Paul.",,New York|Scribner|1959,1959,1959,,,Fiction,The art of Llewellyn Jones.,1959,0.1212402431399884,0
pst.000063368413_1,pst.000063368413,41344,random,"Pettit, Paul.",,New York|Harper|c1953].,1953,1953,,,NotFiction,The Spaniard.,1953,0.4707373640332235,0
uc1.b3595548,uc1.b3595548,52378,random,"Moravia, Alberto,",1907-1990.,London|Secker & Warburg|1950.,1950,1950,,,NotFiction,"Disobedience, | $c: [by Alberto Moravia [pseud.] Translated by Angus Davidson.",1950,0.19369141157347575,0
mdp.39015058806400_0,mdp.39015058806400,49152,random,"Lugt, Arie van der.",,New York|Random House|c1954.,1954,1954,,Fiction|Physicians|Netherlands,Fiction,The crazy doctor / | $c: Arie van der Lugt ; translated from the Dutch by Alfred van Ameyden van Duym.,1954,0.34634625590115586,0
mdp.39076002199037_1,mdp.39076002199037,36583,random,"Sutcliff, Rosemary.",,London|Oxford University Press|1952.,1952,1952,,Juvenile fiction|16th century|Social life and customs,Fiction,Brother Dusty-Feet / | $c: Rosemary Sutcliff ; illustrated by C. Walter Hodges.,1952,0.506104715717689,0
uc1.$b119532_0,uc1.$b119532,41344,random,"Saville, Malcolm.",,London|Heinemann|1968.,1968,1968,,,Fiction,Power of three.,1968,0.471079488672839,0
uc1.b4363412_1,uc1.b4363412,46454,random,"Konwicki, Tadeusz.",,"Cambridge, Mass.|M.I.T. Press|c1969",1969,1969,,,Fiction,A dreambook for our time. | $c: Translated by David Welsh.,1969,0.4753796021526108,0
inu.30000092015605_0,inu.30000092015605,69107,random,"Hamalian, Leo,",,New York|Popular Library|1967,1967,1967,,,NotFiction,"Seven Russian short novel masterpieces, | $c: edited, with notes and introd., by Leo Hamalian and Vera Von Wiren-Garczynski.",1967,0.13450500042079397,0
uc1.$b244812_0,uc1.$b244812,50535,random,"Shohet, Jacqueline.",,London|Harvill Press|1951,1951,1951,,,NotFiction,Jacob's ladder.,1951,0.012122507420332353,0
uc1.$b103926_0,uc1.$b103926,49714,random,"Huntington, Gladys Parish.",,New York|Viking Press|1956.,1956,1956,,,Fiction,Madame Solario; | [a novel],1956,0.38843601082552937,0
mdp.39015027552358_1,mdp.39015027552358,45381,random,"Greenleaf, Margery.",,Chicago|Follett Pub. Co.|1968,1968,1968,,,Fiction,Banner over me; | a tale of the Norman Conquest. | $c: Illustrated by Charles Mikolaycak.,1968,0.44220503913305786,0
mdp.39015010524505_1,mdp.39015010524505,64124,random,"Wallach, Erica Glaser,",1922-,"Garden City, N.Y.|Doubleday|1967.",1967,1967,,Personal narratives|Soviet Union|Political prisoners,NotFiction,Light at midnight | $c: [by] Erica Wallach.,1967,0.4308262038612392,0
mdp.39076002199037_0,mdp.39076002199037,36232,random,"Sutcliff, Rosemary.",,London|Oxford University Press|1952.,1952,1952,,Juvenile fiction|16th century|Social life and customs,Fiction,Brother Dusty-Feet / | $c: Rosemary Sutcliff ; illustrated by C. Walter Hodges.,1952,0.5955579041772233,0
uc1.b3346772_1,uc1.b3346772,46414,random,"Benchley, Nathaniel,",1915-1981.,New York|McGraw-Hill|1966,1966,1966,,,Fiction,The monument; | a satiric novel.,1966,0.4850307849679028,0
mdp.39015030846771_1,mdp.39015030846771,31887,random,"Bowen, Elizabeth,",1899-1973.,"Freeport, N.Y.|Books for Libraries Press|1969",1969,1969,,,Fiction,Ann Lee's: | & other stories.,1969,0.40900358634297196,0
mdp.39015002750696_0,mdp.39015002750696,31066,random,"Roth, Arthur J.,",1925-,New York|T. Crowell|c1961,1961,1961,,,NotFiction,The shame of our wounds.,1961,0.18304948062122753,0
mdp.39015016414578_0,mdp.39015016414578,60434,random,"Marsten, Richard,",1920-,New York|Holt|1956,1956,1956,,,Fiction,The spiked heel.,1956,0.13214177298714141,0
uc1.$b244812_2,uc1.$b244812,48524,random,"Shohet, Jacqueline.",,London|Harvill Press|1951,1951,1951,,,NotFiction,Jacob's ladder.,1951,0.035849624179439564,0
mdp.39015016435409_1,mdp.39015016435409,48881,random,"Kennedy, Margaret,",1896-1967.,London|Macmillan|1957.,1957,1957,,,Fiction,The heroes of Clone.,1957,0.3689383284867668,0
uc1.$b87098_2,uc1.$b87098,65058,random,"Charques, Dorothy.",,London|Murray|1952,1952,1952,,,NotFiction,Men like shadows.,1952,0.6020557550517808,0
uc1.b3346772_0,uc1.b3346772,45769,random,"Benchley, Nathaniel,",1915-1981.,New York|McGraw-Hill|1966,1966,1966,,,Fiction,The monument; | a satiric novel.,1966,0.4030399794617686,0
osu.32435063455158_0,osu.32435063455158,36416,random,"Kane, Frank,",1912-1968.,New York|Dell Pub. Co.|1961.,1961,1961,,"Liddell, Johnny (Fictitious character)|Fiction",Fiction|Mystery fiction,Frank Kane's Stacked deck.,1961,0.28867902642769544,0
